video_name,kid_count,young_count,old_count,final,category
v_PlayingDaf_g17_c03,0,3,2,young,PlayingDaf
v_PlayingDaf_g19_c01,0,3,2,young,PlayingDaf
v_PlayingDaf_g19_c05,0,3,2,young,PlayingDaf
v_PlayingDaf_g22_c03,0,2,3,old,PlayingDaf
v_PlayingDaf_g22_c07,0,2,3,old,PlayingDaf
v_PlayingDaf_g25_c01,0,1,4,old,PlayingDaf
v_PlayingDaf_g25_c02,1,3,1,young,PlayingDaf
v_PlayingDaf_g25_c04,3,0,2,kid,PlayingDaf
v_PlayingDaf_g25_c05,2,0,3,old,PlayingDaf
v_PlayingDhol_g02_c04,3,2,0,kid,PlayingDhol
v_PlayingDhol_g06_c03,2,3,0,young,PlayingDhol
v_PlayingDhol_g06_c04,2,1,2,uncertain,PlayingDhol
v_PlayingDhol_g06_c05,1,3,1,young,PlayingDhol
v_PlayingDhol_g07_c02,0,2,3,old,PlayingDhol
v_PlayingDhol_g07_c06,0,2,3,old,PlayingDhol
v_PlayingDhol_g10_c01,3,2,0,kid,PlayingDhol
v_PlayingDhol_g10_c06,5,0,0,kid,PlayingDhol
v_PlayingDhol_g10_c07,3,2,0,kid,PlayingDhol
v_PlayingDhol_g11_c05,0,5,0,young,PlayingDhol
v_PlayingDhol_g11_c06,0,5,0,young,PlayingDhol
v_PlayingDhol_g11_c07,0,5,0,young,PlayingDhol
v_PlayingDhol_g12_c03,2,2,1,uncertain,PlayingDhol
v_PlayingDhol_g12_c04,2,0,3,old,PlayingDhol
v_PlayingDhol_g12_c06,1,0,4,old,PlayingDhol
v_PlayingDhol_g16_c03,2,3,0,young,PlayingDhol
v_PlayingDhol_g16_c05,2,3,0,young,PlayingDhol
v_PlayingDhol_g19_c03,3,1,1,kid,PlayingDhol
v_PlayingDhol_g19_c05,5,0,0,kid,PlayingDhol
v_PlayingDhol_g19_c07,3,0,2,kid,PlayingDhol
v_PlayingDhol_g21_c04,3,2,0,kid,PlayingDhol
v_PlayingDhol_g21_c06,3,2,0,kid,PlayingDhol
v_PlayingFlute_g08_c03,0,2,3,old,PlayingFlute
v_PlayingFlute_g08_c04,0,0,5,old,PlayingFlute
v_PlayingFlute_g08_c06,0,0,5,old,PlayingFlute
v_PlayingFlute_g10_c03,5,0,0,kid,PlayingFlute
v_PlayingFlute_g12_c01,0,3,2,young,PlayingFlute
v_PlayingFlute_g15_c04,3,2,0,kid,PlayingFlute
v_PlayingFlute_g15_c05,5,0,0,kid,PlayingFlute
v_PlayingFlute_g15_c07,4,1,0,kid,PlayingFlute
v_PlayingFlute_g20_c01,2,3,0,young,PlayingFlute
v_PlayingFlute_g21_c03,1,2,2,uncertain,PlayingFlute
v_PlayingFlute_g21_c06,1,3,1,young,PlayingFlute
v_PlayingGuitar_g04_c07,3,2,0,kid,PlayingGuitar
v_PlayingGuitar_g13_c03,1,2,2,uncertain,PlayingGuitar
v_PlayingGuitar_g13_c04,0,2,3,old,PlayingGuitar
v_PlayingGuitar_g13_c06,0,1,4,old,PlayingGuitar
v_PlayingGuitar_g22_c04,3,2,0,kid,PlayingGuitar
v_PlayingGuitar_g24_c01,0,5,0,young,PlayingGuitar
v_PlayingGuitar_g24_c02,1,4,0,young,PlayingGuitar
v_PlayingGuitar_g25_c03,0,1,4,old,PlayingGuitar
v_PlayingGuitar_g25_c04,0,1,4,old,PlayingGuitar
v_PlayingPiano_g03_c03,0,0,5,old,PlayingPiano
v_PlayingPiano_g07_c03,0,1,4,old,PlayingPiano
v_PlayingPiano_g08_c02,0,3,2,young,PlayingPiano
v_PlayingPiano_g16_c01,2,3,0,young,PlayingPiano
v_PlayingPiano_g16_c05,0,5,0,young,PlayingPiano
v_PlayingPiano_g16_c07,1,4,0,young,PlayingPiano
v_PlayingPiano_g17_c03,0,4,1,young,PlayingPiano
v_PlayingPiano_g17_c04,0,5,0,young,PlayingPiano
v_PlayingPiano_g20_c01,4,1,0,kid,PlayingPiano
v_PlayingPiano_g21_c04,0,2,3,old,PlayingPiano
v_PlayingPiano_g22_c01,2,3,0,young,PlayingPiano
v_PlayingPiano_g22_c04,1,4,0,young,PlayingPiano
v_PlayingSitar_g01_c01,5,0,0,kid,PlayingSitar
v_PlayingSitar_g04_c02,0,4,1,young,PlayingSitar
v_PlayingSitar_g04_c06,1,3,1,young,PlayingSitar
v_PlayingSitar_g06_c01,2,2,1,uncertain,PlayingSitar
v_PlayingSitar_g06_c02,3,2,0,kid,PlayingSitar
v_PlayingSitar_g06_c04,0,0,5,old,PlayingSitar
v_PlayingSitar_g07_c03,2,3,0,young,PlayingSitar
v_PlayingSitar_g16_c06,2,3,0,young,PlayingSitar
v_PlayingSitar_g16_c07,2,3,0,young,PlayingSitar
v_PlayingSitar_g18_c01,0,3,2,young,PlayingSitar
v_PlayingSitar_g20_c01,2,3,0,young,PlayingSitar
v_PlayingSitar_g20_c07,2,3,0,young,PlayingSitar
v_PlayingSitar_g21_c01,2,0,3,old,PlayingSitar
v_PlayingSitar_g21_c06,2,0,3,old,PlayingSitar
v_PlayingTabla_g02_c02,2,2,1,uncertain,PlayingTabla
v_PlayingTabla_g05_c01,0,5,0,young,PlayingTabla
v_PlayingTabla_g05_c04,2,0,3,old,PlayingTabla
v_PlayingTabla_g12_c01,4,1,0,kid,PlayingTabla
v_PlayingTabla_g12_c05,3,2,0,kid,PlayingTabla
v_PlayingTabla_g19_c02,2,0,3,old,PlayingTabla
v_PlayingTabla_g19_c03,1,0,4,old,PlayingTabla
v_PlayingTabla_g23_c03,2,3,0,young,PlayingTabla
v_PlayingViolin_g01_c01,0,3,2,young,PlayingViolin
v_PlayingViolin_g04_c02,0,3,2,young,PlayingViolin
v_PlayingViolin_g08_c01,0,0,5,old,PlayingViolin
v_PlayingViolin_g13_c01,0,5,0,young,PlayingViolin
v_PlayingViolin_g13_c04,0,4,1,young,PlayingViolin
v_PlayingViolin_g18_c01,2,3,0,young,PlayingViolin
v_PlayingViolin_g18_c04,1,4,0,young,PlayingViolin
v_PlayingViolin_g22_c04,0,5,0,young,PlayingViolin
v_PlayingViolin_g23_c02,0,4,1,young,PlayingViolin
v_PlayingViolin_g23_c04,0,4,1,young,PlayingViolin
v_PoleVault_g02_c04,2,3,0,young,PoleVault
v_PoleVault_g02_c07,2,1,2,uncertain,PoleVault
v_PoleVault_g03_c01,2,0,3,old,PoleVault
v_PoleVault_g03_c02,2,1,2,uncertain,PoleVault
v_PoleVault_g03_c04,2,0,3,old,PoleVault
v_PoleVault_g04_c02,2,3,0,young,PoleVault
v_PoleVault_g04_c05,2,1,2,uncertain,PoleVault
v_PoleVault_g04_c07,1,2,2,uncertain,PoleVault
v_PoleVault_g07_c01,1,4,0,young,PoleVault
v_PoleVault_g07_c02,3,2,0,kid,PoleVault
v_PoleVault_g08_c03,2,2,1,uncertain,PoleVault
v_PoleVault_g08_c04,3,1,1,kid,PoleVault
v_PoleVault_g09_c01,2,1,2,uncertain,PoleVault
v_PoleVault_g11_c02,1,0,4,old,PoleVault
v_PoleVault_g13_c01,3,2,0,kid,PoleVault
v_PoleVault_g13_c03,2,0,3,old,PoleVault
v_PoleVault_g13_c05,1,4,0,young,PoleVault
v_PoleVault_g17_c01,2,3,0,young,PoleVault
v_PoleVault_g17_c03,1,2,2,uncertain,PoleVault
v_PoleVault_g19_c03,2,3,0,young,PoleVault
v_PoleVault_g20_c01,1,1,3,old,PoleVault
v_PoleVault_g20_c02,2,3,0,young,PoleVault
v_PoleVault_g20_c03,2,1,2,uncertain,PoleVault
v_PoleVault_g20_c05,1,4,0,young,PoleVault
v_PoleVault_g21_c03,2,3,0,young,PoleVault
v_PoleVault_g21_c07,0,0,5,old,PoleVault
v_PoleVault_g22_c03,2,3,0,young,PoleVault
v_PoleVault_g22_c04,2,1,2,uncertain,PoleVault
v_PoleVault_g23_c03,1,4,0,young,PoleVault
v_PoleVault_g24_c04,1,2,2,uncertain,PoleVault
v_PommelHorse_g01_c02,2,2,1,uncertain,PommelHorse
v_PommelHorse_g01_c03,1,4,0,young,PommelHorse
v_PommelHorse_g01_c04,2,3,0,young,PommelHorse
v_PommelHorse_g01_c07,2,3,0,young,PommelHorse
v_PommelHorse_g03_c02,1,2,2,uncertain,PommelHorse
v_PommelHorse_g06_c03,0,5,0,young,PommelHorse
v_PommelHorse_g06_c04,2,3,0,young,PommelHorse
v_PommelHorse_g09_c03,4,1,0,kid,PommelHorse
v_PommelHorse_g09_c04,2,2,1,uncertain,PommelHorse
v_PommelHorse_g11_c01,1,0,4,old,PommelHorse
v_PommelHorse_g11_c03,0,4,1,young,PommelHorse
v_PommelHorse_g11_c04,2,1,2,uncertain,PommelHorse
v_PommelHorse_g15_c02,2,2,1,uncertain,PommelHorse
v_PommelHorse_g15_c04,2,2,1,uncertain,PommelHorse
v_PommelHorse_g20_c02,1,3,1,young,PommelHorse
v_PommelHorse_g20_c04,2,3,0,young,PommelHorse
v_PommelHorse_g23_c04,2,0,3,old,PommelHorse
v_PullUps_g06_c01,0,2,3,old,PullUps
v_PullUps_g06_c02,3,2,0,kid,PullUps
v_PullUps_g11_c04,3,2,0,kid,PullUps
v_PullUps_g12_c03,0,5,0,young,PullUps
v_PullUps_g13_c01,3,0,2,kid,PullUps
v_PullUps_g18_c01,0,3,2,young,PullUps
v_PullUps_g19_c01,0,5,0,young,PullUps
v_PullUps_g19_c03,0,5,0,young,PullUps
v_PullUps_g20_c01,3,2,0,kid,PullUps
v_PullUps_g25_c02,0,5,0,young,PullUps
v_PullUps_g25_c03,0,5,0,young,PullUps
v_Punch_g01_c03,4,1,0,kid,Punch
v_Punch_g19_c05,1,2,2,uncertain,Punch
v_PushUps_g04_c05,0,1,4,old,PushUps
v_PushUps_g09_c03,2,0,3,old,PushUps
v_PushUps_g09_c04,1,0,4,old,PushUps
v_PushUps_g12_c01,1,2,2,uncertain,PushUps
v_PushUps_g13_c01,1,3,1,young,PushUps
v_PushUps_g13_c03,3,2,0,kid,PushUps
v_PushUps_g14_c03,3,1,1,kid,PushUps
v_PushUps_g16_c01,2,3,0,young,PushUps
v_PushUps_g17_c02,0,3,2,young,PushUps
v_PushUps_g19_c01,0,4,1,young,PushUps
v_PushUps_g20_c01,1,2,2,uncertain,PushUps
v_PushUps_g20_c03,0,2,3,old,PushUps
v_PushUps_g21_c02,1,4,0,young,PushUps
v_PushUps_g21_c03,1,1,3,old,PushUps
v_PushUps_g23_c04,3,2,0,kid,PushUps
v_Rafting_g01_c02,1,1,3,old,Rafting
v_Rafting_g01_c03,1,3,1,young,Rafting
v_Rafting_g02_c01,3,0,2,kid,Rafting
v_Rafting_g03_c02,0,4,1,young,Rafting
v_Rafting_g03_c03,1,1,3,old,Rafting
v_Rafting_g04_c02,4,1,0,kid,Rafting
v_Rafting_g04_c04,2,2,1,uncertain,Rafting
v_Rafting_g05_c02,0,0,5,old,Rafting
v_Rafting_g05_c04,1,3,1,young,Rafting
v_Rafting_g06_c03,1,1,3,old,Rafting
v_Rafting_g06_c04,1,1,3,old,Rafting
v_Rafting_g07_c01,2,3,0,young,Rafting
v_Rafting_g07_c03,1,4,0,young,Rafting
v_Rafting_g08_c05,3,0,2,kid,Rafting
v_Rafting_g09_c02,4,0,1,kid,Rafting
v_Rafting_g10_c01,2,0,3,old,Rafting
v_Rafting_g10_c05,2,0,3,old,Rafting
v_Rafting_g13_c02,1,2,2,uncertain,Rafting
v_Rafting_g13_c03,2,1,2,uncertain,Rafting
v_Rafting_g14_c02,0,1,4,old,Rafting
v_Rafting_g14_c04,2,1,2,uncertain,Rafting
v_Rafting_g15_c01,2,3,0,young,Rafting
v_Rafting_g15_c04,5,0,0,kid,Rafting
v_Rafting_g16_c01,0,2,3,old,Rafting
v_Rafting_g16_c04,1,2,2,uncertain,Rafting
v_Rafting_g16_c05,2,2,1,uncertain,Rafting
v_Rafting_g17_c01,2,3,0,young,Rafting
v_Rafting_g17_c02,2,2,1,uncertain,Rafting
v_Rafting_g17_c03,2,2,1,uncertain,Rafting
v_Rafting_g17_c04,1,4,0,young,Rafting
v_Rafting_g19_c02,0,5,0,young,Rafting
v_Rafting_g20_c02,0,2,3,old,Rafting
v_Rafting_g20_c03,1,4,0,young,Rafting
v_Rafting_g21_c03,2,1,2,uncertain,Rafting
v_Rafting_g21_c04,5,0,0,kid,Rafting
v_Rafting_g22_c02,5,0,0,kid,Rafting
v_Rafting_g23_c04,1,0,4,old,Rafting
v_Rafting_g25_c01,2,2,1,uncertain,Rafting
v_Rafting_g25_c02,1,0,4,old,Rafting
v_RockClimbingIndoor_g04_c01,2,3,0,young,RockClimbingIndoor
v_RockClimbingIndoor_g14_c01,5,0,0,kid,RockClimbingIndoor
v_RockClimbingIndoor_g14_c04,3,2,0,kid,RockClimbingIndoor
v_RockClimbingIndoor_g23_c05,2,3,0,young,RockClimbingIndoor
v_RockClimbingIndoor_g23_c06,1,3,1,young,RockClimbingIndoor
v_RopeClimbing_g09_c02,1,4,0,young,RopeClimbing
v_RopeClimbing_g12_c03,0,0,5,old,RopeClimbing
v_RopeClimbing_g23_c02,1,4,0,young,RopeClimbing
v_RopeClimbing_g23_c04,1,4,0,young,RopeClimbing
v_RopeClimbing_g24_c01,0,0,5,old,RopeClimbing
v_Rowing_g01_c01,0,1,4,old,Rowing
v_Rowing_g01_c02,0,3,2,young,Rowing
v_Rowing_g02_c04,2,0,3,old,Rowing
v_Rowing_g03_c01,2,1,2,uncertain,Rowing
v_Rowing_g03_c02,2,0,3,old,Rowing
v_Rowing_g03_c04,2,0,3,old,Rowing
v_Rowing_g03_c05,2,1,2,uncertain,Rowing
v_Rowing_g07_c01,1,4,0,young,Rowing
v_Rowing_g07_c02,1,2,2,uncertain,Rowing
v_Rowing_g07_c03,2,3,0,young,Rowing
v_Rowing_g08_c02,3,2,0,kid,Rowing
v_Rowing_g08_c03,0,3,2,young,Rowing
v_Rowing_g09_c02,2,1,2,uncertain,Rowing
v_Rowing_g09_c03,0,4,1,young,Rowing
v_Rowing_g09_c04,2,0,3,old,Rowing
v_Rowing_g09_c05,2,0,3,old,Rowing
v_Rowing_g10_c01,2,0,3,old,Rowing
v_Rowing_g10_c03,2,1,2,uncertain,Rowing
v_Rowing_g10_c04,1,0,4,old,Rowing
v_Rowing_g10_c07,1,0,4,old,Rowing
v_Rowing_g11_c01,4,1,0,kid,Rowing
v_Rowing_g11_c03,1,1,3,old,Rowing
v_Rowing_g11_c06,4,1,0,kid,Rowing
v_Rowing_g12_c06,3,0,2,kid,Rowing
v_Rowing_g12_c07,4,0,1,kid,Rowing
v_Rowing_g13_c01,4,1,0,kid,Rowing
v_Rowing_g13_c02,5,0,0,kid,Rowing
v_Rowing_g13_c03,1,4,0,young,Rowing
v_Rowing_g13_c07,1,2,2,uncertain,Rowing
v_Rowing_g14_c02,1,3,1,young,Rowing
v_Rowing_g14_c03,2,3,0,young,Rowing
v_Rowing_g14_c04,3,0,2,kid,Rowing
v_Rowing_g14_c05,2,1,2,uncertain,Rowing
v_Rowing_g14_c06,2,2,1,uncertain,Rowing
v_Rowing_g15_c05,3,0,2,kid,Rowing
v_Rowing_g16_c04,5,0,0,kid,Rowing
v_Rowing_g17_c02,2,0,3,old,Rowing
v_Rowing_g17_c03,2,1,2,uncertain,Rowing
v_Rowing_g17_c07,0,0,5,old,Rowing
v_Rowing_g18_c01,3,2,0,kid,Rowing
v_Rowing_g18_c04,2,0,3,old,Rowing
v_Rowing_g21_c01,4,0,1,kid,Rowing
v_Rowing_g22_c01,0,5,0,young,Rowing
v_Rowing_g22_c04,2,1,2,uncertain,Rowing
v_Rowing_g23_c01,4,0,1,kid,Rowing
v_Rowing_g23_c02,4,1,0,kid,Rowing
v_Rowing_g24_c04,1,2,2,uncertain,Rowing
v_Rowing_g25_c01,3,1,1,kid,Rowing
v_Rowing_g25_c06,1,3,1,young,Rowing
v_SalsaSpin_g01_c01,2,3,0,young,SalsaSpin
v_SalsaSpin_g01_c03,2,3,0,young,SalsaSpin
v_SalsaSpin_g01_c05,2,0,3,old,SalsaSpin
v_SalsaSpin_g01_c06,2,3,0,young,SalsaSpin
v_SalsaSpin_g02_c02,3,2,0,kid,SalsaSpin
v_SalsaSpin_g02_c04,3,2,0,kid,SalsaSpin
v_SalsaSpin_g04_c01,0,1,4,old,SalsaSpin
v_SalsaSpin_g04_c04,0,2,3,old,SalsaSpin
v_SalsaSpin_g05_c02,0,5,0,young,SalsaSpin
v_SalsaSpin_g05_c04,1,3,1,young,SalsaSpin
v_SalsaSpin_g05_c06,0,4,1,young,SalsaSpin
v_SalsaSpin_g06_c01,2,2,1,uncertain,SalsaSpin
v_SalsaSpin_g09_c01,1,3,1,young,SalsaSpin
v_SalsaSpin_g09_c03,0,1,4,old,SalsaSpin
v_SalsaSpin_g09_c04,1,2,2,uncertain,SalsaSpin
v_SalsaSpin_g09_c05,1,2,2,uncertain,SalsaSpin
v_SalsaSpin_g14_c03,0,4,1,young,SalsaSpin
v_SalsaSpin_g14_c05,2,2,1,uncertain,SalsaSpin
v_SalsaSpin_g22_c02,1,0,4,old,SalsaSpin
v_ShavingBeard_g08_c06,0,2,3,old,ShavingBeard
v_ShavingBeard_g09_c03,3,2,0,kid,ShavingBeard
v_ShavingBeard_g17_c02,0,2,3,old,ShavingBeard
v_ShavingBeard_g23_c02,0,2,3,old,ShavingBeard
v_ShavingBeard_g23_c03,0,1,4,old,ShavingBeard
v_ShavingBeard_g24_c03,0,0,5,old,ShavingBeard
v_Shotput_g01_c01,1,0,4,old,Shotput
v_Shotput_g01_c06,1,0,4,old,Shotput
v_Shotput_g01_c07,0,0,5,old,Shotput
v_Shotput_g02_c07,2,2,1,uncertain,Shotput
v_Shotput_g03_c01,0,0,5,old,Shotput
v_Shotput_g06_c07,2,2,1,uncertain,Shotput
v_Shotput_g07_c01,1,4,0,young,Shotput
v_Shotput_g07_c03,1,4,0,young,Shotput
v_Shotput_g07_c06,1,4,0,young,Shotput
v_Shotput_g08_c02,5,0,0,kid,Shotput
v_Shotput_g08_c04,5,0,0,kid,Shotput
v_Shotput_g08_c07,5,0,0,kid,Shotput
v_Shotput_g09_c05,1,4,0,young,Shotput
v_Shotput_g09_c07,2,0,3,old,Shotput
v_Shotput_g11_c02,2,3,0,young,Shotput
v_Shotput_g12_c05,1,2,2,uncertain,Shotput
v_Shotput_g13_c03,0,0,5,old,Shotput
v_Shotput_g14_c04,1,4,0,young,Shotput
v_Shotput_g15_c02,1,2,2,uncertain,Shotput
v_Shotput_g15_c04,0,3,2,young,Shotput
v_Shotput_g15_c06,3,2,0,kid,Shotput
v_Shotput_g16_c04,0,5,0,young,Shotput
v_Shotput_g16_c05,2,1,2,uncertain,Shotput
v_Shotput_g17_c03,5,0,0,kid,Shotput
v_Shotput_g17_c05,1,3,1,young,Shotput
v_Shotput_g18_c02,1,4,0,young,Shotput
v_Shotput_g18_c03,0,4,1,young,Shotput
v_Shotput_g19_c03,2,3,0,young,Shotput
v_Shotput_g21_c03,1,3,1,young,Shotput
v_Shotput_g22_c01,2,3,0,young,Shotput
v_Shotput_g22_c03,1,3,1,young,Shotput
v_Shotput_g24_c02,0,4,1,young,Shotput
v_Shotput_g24_c04,0,5,0,young,Shotput
v_Shotput_g25_c02,1,0,4,old,Shotput
v_Shotput_g25_c04,1,0,4,old,Shotput
v_SkateBoarding_g01_c01,1,3,1,young,SkateBoarding
v_SkateBoarding_g02_c04,0,5,0,young,SkateBoarding
v_SkateBoarding_g02_c06,0,5,0,young,SkateBoarding
v_SkateBoarding_g03_c01,1,0,4,old,SkateBoarding
v_SkateBoarding_g04_c03,3,2,0,kid,SkateBoarding
v_SkateBoarding_g04_c04,2,0,3,old,SkateBoarding
v_SkateBoarding_g05_c04,5,0,0,kid,SkateBoarding
v_SkateBoarding_g06_c01,2,3,0,young,SkateBoarding
v_SkateBoarding_g06_c02,2,2,1,uncertain,SkateBoarding
v_SkateBoarding_g07_c03,2,1,2,uncertain,SkateBoarding
v_SkateBoarding_g10_c03,3,2,0,kid,SkateBoarding
v_SkateBoarding_g10_c05,3,2,0,kid,SkateBoarding
v_SkateBoarding_g11_c04,0,5,0,young,SkateBoarding
v_SkateBoarding_g12_c05,0,5,0,young,SkateBoarding
v_SkateBoarding_g13_c01,0,5,0,young,SkateBoarding
v_SkateBoarding_g13_c04,2,3,0,young,SkateBoarding
v_SkateBoarding_g15_c04,0,3,2,young,SkateBoarding
v_SkateBoarding_g15_c05,2,3,0,young,SkateBoarding
v_SkateBoarding_g18_c01,2,3,0,young,SkateBoarding
v_SkateBoarding_g18_c02,1,4,0,young,SkateBoarding
v_SkateBoarding_g19_c02,3,2,0,kid,SkateBoarding
v_SkateBoarding_g19_c05,4,1,0,kid,SkateBoarding
v_SkateBoarding_g21_c02,3,2,0,kid,SkateBoarding
v_SkateBoarding_g21_c04,0,5,0,young,SkateBoarding
v_SkateBoarding_g22_c01,3,2,0,kid,SkateBoarding
v_SkateBoarding_g22_c03,4,1,0,kid,SkateBoarding
v_SkateBoarding_g23_c04,4,0,1,kid,SkateBoarding
v_SkateBoarding_g24_c04,2,0,3,old,SkateBoarding
v_Skiing_g01_c01,3,0,2,kid,Skiing
v_Skiing_g01_c02,2,1,2,uncertain,Skiing
v_Skiing_g01_c06,2,2,1,uncertain,Skiing
v_Skiing_g03_c03,3,2,0,kid,Skiing
v_Skiing_g03_c04,2,2,1,uncertain,Skiing
v_Skiing_g03_c07,1,0,4,old,Skiing
v_Skiing_g05_c04,2,0,3,old,Skiing
v_Skiing_g06_c02,2,0,3,old,Skiing
v_Skiing_g08_c01,2,3,0,young,Skiing
v_Skiing_g09_c01,0,5,0,young,Skiing
v_Skiing_g09_c02,2,2,1,uncertain,Skiing
v_Skiing_g09_c03,1,3,1,young,Skiing
v_Skiing_g12_c01,2,1,2,uncertain,Skiing
v_Skiing_g12_c04,2,2,1,uncertain,Skiing
v_Skiing_g13_c03,2,3,0,young,Skiing
v_Skiing_g13_c06,0,4,1,young,Skiing
v_Skiing_g13_c07,1,1,3,old,Skiing
v_Skiing_g16_c03,1,1,3,old,Skiing
v_Skiing_g18_c01,0,5,0,young,Skiing
v_Skiing_g21_c01,0,3,2,young,Skiing
v_Skiing_g21_c05,2,1,2,uncertain,Skiing
v_Skiing_g21_c07,2,2,1,uncertain,Skiing
v_Skiing_g23_c01,1,4,0,young,Skiing
v_Skiing_g24_c04,2,0,3,old,Skiing
v_Skiing_g25_c01,2,0,3,old,Skiing
v_Skijet_g01_c03,1,1,3,old,Skijet
v_Skijet_g03_c03,2,3,0,young,Skijet
v_Skijet_g05_c03,3,2,0,kid,Skijet
v_Skijet_g06_c02,4,1,0,kid,Skijet
v_Skijet_g09_c04,3,2,0,kid,Skijet
v_Skijet_g10_c01,5,0,0,kid,Skijet
v_Skijet_g10_c03,1,2,2,uncertain,Skijet
v_Skijet_g11_c03,3,1,1,kid,Skijet
v_Skijet_g14_c04,2,3,0,young,Skijet
v_Skijet_g17_c03,1,2,2,uncertain,Skijet
v_Skijet_g18_c03,0,2,3,old,Skijet
v_Skijet_g18_c04,0,5,0,young,Skijet
v_Skijet_g19_c01,4,0,1,kid,Skijet
v_Skijet_g20_c01,2,3,0,young,Skijet
v_Skijet_g20_c02,2,3,0,young,Skijet
v_Skijet_g21_c04,3,2,0,kid,Skijet
v_Skijet_g24_c02,3,2,0,kid,Skijet
v_SkyDiving_g02_c01,1,2,2,uncertain,SkyDiving
v_SkyDiving_g02_c02,2,1,2,uncertain,SkyDiving
v_SkyDiving_g03_c04,0,1,4,old,SkyDiving
v_SkyDiving_g05_c04,0,2,3,old,SkyDiving
v_SkyDiving_g06_c01,4,1,0,kid,SkyDiving
v_SkyDiving_g06_c04,0,5,0,young,SkyDiving
v_SkyDiving_g07_c02,1,3,1,young,SkyDiving
v_SkyDiving_g07_c05,0,3,2,young,SkyDiving
v_SkyDiving_g08_c01,0,5,0,young,SkyDiving
v_SkyDiving_g09_c03,0,1,4,old,SkyDiving
v_SkyDiving_g12_c01,1,2,2,uncertain,SkyDiving
v_SkyDiving_g13_c03,1,2,2,uncertain,SkyDiving
v_SkyDiving_g13_c04,4,1,0,kid,SkyDiving
v_SkyDiving_g14_c04,2,2,1,uncertain,SkyDiving
v_SkyDiving_g16_c03,0,3,2,young,SkyDiving
v_SkyDiving_g16_c04,1,4,0,young,SkyDiving
v_SkyDiving_g17_c01,0,2,3,old,SkyDiving
v_SkyDiving_g18_c03,1,2,2,uncertain,SkyDiving
v_SkyDiving_g20_c03,1,1,3,old,SkyDiving
v_SkyDiving_g20_c06,0,1,4,old,SkyDiving
v_SkyDiving_g21_c01,0,4,1,young,SkyDiving
v_SkyDiving_g21_c02,0,4,1,young,SkyDiving
v_SkyDiving_g22_c04,0,1,4,old,SkyDiving
v_SkyDiving_g24_c01,0,3,2,young,SkyDiving
v_SkyDiving_g24_c04,1,4,0,young,SkyDiving
v_SkyDiving_g25_c04,1,2,2,uncertain,SkyDiving
v_SoccerJuggling_g01_c03,1,1,3,old,SoccerJuggling
v_SoccerJuggling_g01_c04,0,1,4,old,SoccerJuggling
v_SoccerJuggling_g02_c05,2,3,0,young,SoccerJuggling
v_SoccerJuggling_g03_c01,2,3,0,young,SoccerJuggling
v_SoccerJuggling_g03_c03,2,3,0,young,SoccerJuggling
v_SoccerJuggling_g04_c04,1,4,0,young,SoccerJuggling
v_SoccerJuggling_g04_c05,0,5,0,young,SoccerJuggling
v_SoccerJuggling_g04_c06,1,4,0,young,SoccerJuggling
v_SoccerJuggling_g06_c04,3,2,0,kid,SoccerJuggling
v_SoccerJuggling_g06_c05,4,1,0,kid,SoccerJuggling
v_SoccerJuggling_g09_c06,2,2,1,uncertain,SoccerJuggling
v_SoccerJuggling_g10_c03,2,2,1,uncertain,SoccerJuggling
v_SoccerJuggling_g10_c04,1,0,4,old,SoccerJuggling
v_SoccerJuggling_g13_c04,2,1,2,uncertain,SoccerJuggling
v_SoccerJuggling_g13_c05,2,2,1,uncertain,SoccerJuggling
v_SoccerJuggling_g16_c05,0,5,0,young,SoccerJuggling
v_SoccerJuggling_g16_c06,1,4,0,young,SoccerJuggling
v_SoccerJuggling_g16_c07,0,5,0,young,SoccerJuggling
v_SoccerJuggling_g17_c03,1,4,0,young,SoccerJuggling
v_SoccerJuggling_g17_c04,2,3,0,young,SoccerJuggling
v_SoccerJuggling_g18_c01,4,1,0,kid,SoccerJuggling
v_SoccerJuggling_g18_c03,3,2,0,kid,SoccerJuggling
v_SoccerJuggling_g18_c07,4,1,0,kid,SoccerJuggling
v_SoccerJuggling_g20_c03,1,3,1,young,SoccerJuggling
v_SoccerJuggling_g20_c04,3,1,1,kid,SoccerJuggling
v_SoccerJuggling_g20_c05,2,1,2,uncertain,SoccerJuggling
v_SoccerJuggling_g21_c01,3,2,0,kid,SoccerJuggling
v_SoccerJuggling_g21_c05,3,2,0,kid,SoccerJuggling
v_SoccerJuggling_g22_c01,0,5,0,young,SoccerJuggling
v_SoccerJuggling_g22_c02,0,4,1,young,SoccerJuggling
v_SoccerJuggling_g22_c06,0,3,2,young,SoccerJuggling
v_SoccerJuggling_g22_c07,2,2,1,uncertain,SoccerJuggling
v_SoccerJuggling_g23_c05,2,3,0,young,SoccerJuggling
v_SoccerJuggling_g24_c02,3,0,2,kid,SoccerJuggling
v_SoccerJuggling_g24_c06,2,1,2,uncertain,SoccerJuggling
v_SoccerJuggling_g25_c03,2,2,1,uncertain,SoccerJuggling
v_SoccerJuggling_g25_c04,1,4,0,young,SoccerJuggling
v_SoccerPenalty_g01_c01,4,0,1,kid,SoccerPenalty
v_SoccerPenalty_g01_c02,3,0,2,kid,SoccerPenalty
v_SoccerPenalty_g02_c01,1,2,2,uncertain,SoccerPenalty
