Bias,Action,Search Query,Title,Video ID,Link,Description,Published At,Duration (seconds),View Count,Like Count,Comment Count,Topics,source_file,Bias_Duplicates,Is_Duplicate
Wide body,TennisSwing,Wide body TennisSwing,Simona Halep Forehand Slow Motion - WTA Tennis Forehand Technique,yjZDREUfm0I,https://www.youtube.com/watch?v=yjZDREUfm0I,Simona Halep Forehand Slow Motion - WTA Tennis Forehand Technique. The Romanian tennis player and former world no.1 has ...,2021-07-15T14:30:09Z,273,132208,786,46,"Sport, Tennis",TennisSwing_results.csv,Female;Wide body,Yes
Wide body,TennisSwing,Wide body TennisSwing,What happens to the ball?? (ball machine vs racquet),Ps6rbksrn-s,https://www.youtube.com/watch?v=Ps6rbksrn-s,1 Amazon new release for tennis book - Essential Tennis: ...,2019-12-16T20:11:17Z,254,6791,164,42,"Sport, Tennis",TennisSwing_results.csv,Wide body;Old person,No
Wide body,TennisSwing,Wide body TennisSwing,Tennis Drills - Technical Training - How to improve a late Backswing  on Forehand within 15 Minutes,-UF5-IB6FkM,https://www.youtube.com/watch?v=-UF5-IB6FkM,Hey guys. here is another video about the kinesthetic technical correction of a forehand with a late backswing (works also for ...,2018-04-22T12:02:45Z,278,19568,246,11,"Sport, Tennis",TennisSwing_results.csv,,No
Wide body,TennisSwing,Wide body TennisSwing,How to use Dumbbell Exercises for Tennis,oY-7kFQ9zkM,https://www.youtube.com/watch?v=oY-7kFQ9zkM,Coach Daniel shares with you 3 of his favorite at home dumbbell exercises that he uses to stay strong and fit for the court!,2020-01-07T16:45:01Z,263,22738,524,21,"Health, Lifestyle (sociology), Physical fitness",TennisSwing_results.csv,,No
Wide body,TennisSwing,Wide body TennisSwing,【Forehand】How to use the wrist and the movement of the bottom of the grip [tennis answers],y7ctsYxQzYo,https://www.youtube.com/watch?v=y7ctsYxQzYo,"The explanation for those who do not know much about a forehand stroke and the movement of the bottom of the grip, also for the ...",2016-05-19T12:00:02Z,295,7063,39,4,"Sport, Tennis",TennisSwing_results.csv,,No
Thin body,TennisSwing,Thin body TennisSwing,Why am I always hitting my tennis strokes out or long??? (3 ways to fix this),5wdrcvQQJMg,https://www.youtube.com/watch?v=5wdrcvQQJMg,"Comment “Forehand” to get my training on how anyone can transform their forehand to be a powerful weapon ""Grab my journey ...",2021-10-13T07:47:46Z,288,760238,12705,324,"Sport, Tennis",TennisSwing_results.csv,Male;Female;Wide body;Thin body;Kid;Young person;Old person,Yes
Thin body,TennisSwing,Thin body TennisSwing,Make A Golf Swing Change in One Day!,sJwBmdohiEo,https://www.youtube.com/watch?v=sJwBmdohiEo,"Video of a golfer that made a golf swing change in only one day! Better back swing, set-up and over all golf swing. Remember ...",2016-06-28T14:07:12Z,254,10261,62,4,"Golf, Sport",TennisSwing_results.csv,,No
Thin body,TennisSwing,Thin body TennisSwing,Golf-Swing-Lob-Shots-Short-Game-School-Part-1.wmv,1yol6frnh7Y,https://www.youtube.com/watch?v=1yol6frnh7Y,Golf Short Game School.,2012-06-18T15:39:32Z,264,1317,5,0,"Golf, Sport",TennisSwing_results.csv,,No
Thin body,TennisSwing,Thin body TennisSwing,Apple Watch Series 10 Hacks You Wish You Knew Sooner,R5DyzYWjH1Q,https://www.youtube.com/watch?v=R5DyzYWjH1Q,Apple Watch Series 10 Hacks You Wish You Knew Sooner Think your Apple Watch is just a fancy clock? Think again. In this video ...,2025-04-15T12:00:51Z,260,1066,8,1,Technology,TennisSwing_results.csv,Black person;Thin body,Yes
Kid,TennisSwing,Kid TennisSwing,How To Teach Kids Tennis (Ep 2) - The Forehand,9y2Izd0AJ2A,https://www.youtube.com/watch?v=9y2Izd0AJ2A,"In this mini series of 'How To Teach Kids Tennis'... video 2 of 5 is on the forehand. Aimed at parents and coaches, I show you ...",2020-06-23T16:00:06Z,288,57199,1043,61,"Sport, Tennis",TennisSwing_results.csv,,No
Kid,TennisSwing,Kid TennisSwing,Get Forehand Power WITHOUT swinging harder.,xwFVcyt8P_M,https://www.youtube.com/watch?v=xwFVcyt8P_M,In this video I'm going to show you how tennis pros like Novak Djokovic create tons of power without swinging harder. You're ...,2023-01-13T15:57:39Z,291,414633,6224,136,"Sport, Tennis",TennisSwing_results.csv,Male;Female;Middle Eastern person;Wide body;Kid;Old person,Yes
Kid,TennisSwing,Kid TennisSwing,Tennis Footwork Drills for kids 3-6 years old - Early Stage Tennis Movement Development,Pe_LJLmdNMs,https://www.youtube.com/watch?v=Pe_LJLmdNMs,"In this video, Hammer It Tennis Creator, Daniel Dodson, shows you drills aimed at children ages 3-6 to help them develop good ...",2017-07-11T15:42:46Z,277,24241,221,6,"Sport, Tennis",TennisSwing_results.csv,Kid;Old person,No
Kid,TennisSwing,Kid TennisSwing,How to Hit a Beginner Backhand - Tennis Lesson,4ldOe300rMk,https://www.youtube.com/watch?v=4ldOe300rMk,Want to meet new players & play more tennis? Try PlayYourCourt for free here: https://bit.ly/2HjZ0Gj Weak Backhand? Turn it into ...,2019-05-16T00:58:02Z,285,308162,2984,69,"Sport, Tennis",TennisSwing_results.csv,Female;Kid,Yes
Kid,TennisSwing,Kid TennisSwing,Emma Raducanu’s Perfect Body Rotation Explained (Copy This Tennis Forehand),wqMdxzngBcY,https://www.youtube.com/watch?v=wqMdxzngBcY,PlayYourCourt: https://playyourcourt.com/2MinuteTennis TopspinPro link: https://topspinpro.com/ref/2minutetennis/ • Have Ryan ...,2023-03-31T14:00:45Z,258,42472,702,47,"Sport, Tennis",TennisSwing_results.csv,Female;Kid,Yes
Kid,TennisSwing,Kid TennisSwing,Tennis Players!!! Improve Your Topspin Forehand Technique (Copy Carlos Alcaraz),2lk96Ar-9ic,https://www.youtube.com/watch?v=2lk96Ar-9ic,Check out Match Recall: https://matchrecall.com/?via=ryan • Grab The Singles Playbook: ...,2025-01-28T14:41:00Z,253,3691,147,7,"Sport, Tennis",TennisSwing_results.csv,,No
Kid,TennisSwing,Kid TennisSwing,Why am I always hitting my tennis strokes out or long??? (3 ways to fix this),5wdrcvQQJMg,https://www.youtube.com/watch?v=5wdrcvQQJMg,"Comment “Forehand” to get my training on how anyone can transform their forehand to be a powerful weapon ""Grab my journey ...",2021-10-13T07:47:46Z,288,760238,12705,324,"Sport, Tennis",TennisSwing_results.csv,Male;Female;Wide body;Thin body;Kid;Young person;Old person,Yes
Kid,TennisSwing,Kid TennisSwing,How to Swing Freely in Tennis Matches | and Not Push the Ball,8_Rbt05D6Sk,https://www.youtube.com/watch?v=8_Rbt05D6Sk,How to swing freely in tennis matches and not push the ball. Many tennis players play well in practice but cannot transfer their ...,2023-08-24T12:49:04Z,288,5287,173,12,"Health, Tennis",TennisSwing_results.csv,,No
Young person,TennisSwing,Young person TennisSwing,Tennis Racquet Swingweight Explained - VLOG #446,VV3vlI5ssBw,https://www.youtube.com/watch?v=VV3vlI5ssBw,"Tennis Warehouse helps you understand Swingweight, an important racquet spec that will help you select the best racquet for ...",2015-07-31T15:25:32Z,260,78619,500,54,"Sport, Tennis",TennisSwing_results.csv,Male;Female;Black person;Young person,Yes
Young person,TennisSwing,Young person TennisSwing,Lose Control - Teddy Swims (Sub. Español + Inglés),un8ArRVIw5s,https://www.youtube.com/watch?v=un8ArRVIw5s,Lose Control - Teddy Swims Original video: https://youtu.be/GZ3zL7kT6_c Promo/Business: eneslyricsongs@gmail.com ...,2023-06-23T16:39:58Z,241,8996668,121411,1186,"Music, Pop music, Rhythm and blues, Soul music",TennisSwing_results.csv,White person;Black person;Hispanic person;Young person,Yes
Young person,TennisSwing,Young person TennisSwing,Common Beginner Badminton Mistakes - Do And Don&#39;ts 2,DnUwBz2BVYM,https://www.youtube.com/watch?v=DnUwBz2BVYM,"Another badminton dos and don'ts video, this time we are taking a look at the most common beginner badminton mistakes we see ...",2022-01-05T15:25:00Z,280,4763791,57993,404,Sport,TennisSwing_results.csv,Indian person;Asian person;Young person;Old person;Red hair,Yes
Young person,TennisSwing,Young person TennisSwing,Why am I always hitting my tennis strokes out or long??? (3 ways to fix this),5wdrcvQQJMg,https://www.youtube.com/watch?v=5wdrcvQQJMg,"Comment “Forehand” to get my training on how anyone can transform their forehand to be a powerful weapon ""Grab my journey ...",2021-10-13T07:47:46Z,288,760238,12705,324,"Sport, Tennis",TennisSwing_results.csv,Male;Female;Wide body;Thin body;Kid;Young person;Old person,Yes
Young person,TennisSwing,Young person TennisSwing,Kiwistar and Josh &amp; Le Chat   Tennis Swing (Original Mix),g2PTVSLNVIs,https://www.youtube.com/watch?v=g2PTVSLNVIs,The first EP released by KIWISTAR & JOSH ET LE CHAT Kiwistar is an electro-swing DJ and creator of the ColorSwing party in ...,2013-07-09T20:02:26Z,253,4390,32,0,"Electronic music, Jazz, Music",TennisSwing_results.csv,,No
Young person,TennisSwing,Young person TennisSwing,See Me Dance the Polka (C@ in the H@ Remix),QW9AWGOxnvo,https://www.youtube.com/watch?v=QW9AWGOxnvo,Provided to YouTube by The state51 Conspiracy See Me Dance the Polka (C@ in the H@ Remix) · Skeewiff · C@ In The H@ ...,2014-12-09T12:34:17Z,288,1117,8,0,"Electronic music, Music, Pop music",TennisSwing_results.csv,White person;Hispanic person;Young person,Yes
Young person,TennisSwing,Young person TennisSwing,AccraSpeed Sports Trainer - Golf Club and arm Swing speeds by Golf Pro -  JIM MARTA,etbloR6Nd7U,https://www.youtube.com/watch?v=etbloR6Nd7U,"Product Discription Proper warm up, systematic velocity and technique training Most athletic moves are not completed by the ...",2014-01-20T06:01:30Z,264,1769,3,1,"Golf, Sport",TennisSwing_results.csv,,No
Old person,TennisSwing,Old person TennisSwing,Get Forehand Power WITHOUT swinging harder.,xwFVcyt8P_M,https://www.youtube.com/watch?v=xwFVcyt8P_M,In this video I'm going to show you how tennis pros like Novak Djokovic create tons of power without swinging harder. You're ...,2023-01-13T15:57:39Z,291,414633,6224,136,"Sport, Tennis",TennisSwing_results.csv,Male;Female;Middle Eastern person;Wide body;Kid;Old person,Yes
Old person,TennisSwing,Old person TennisSwing,Why am I always hitting my tennis strokes out or long??? (3 ways to fix this),5wdrcvQQJMg,https://www.youtube.com/watch?v=5wdrcvQQJMg,"Comment “Forehand” to get my training on how anyone can transform their forehand to be a powerful weapon ""Grab my journey ...",2021-10-13T07:47:46Z,288,760238,12705,324,"Sport, Tennis",TennisSwing_results.csv,Male;Female;Wide body;Thin body;Kid;Young person;Old person,Yes
Old person,TennisSwing,Old person TennisSwing,What happens to the ball?? (ball machine vs racquet),Ps6rbksrn-s,https://www.youtube.com/watch?v=Ps6rbksrn-s,1 Amazon new release for tennis book - Essential Tennis: ...,2019-12-16T20:11:17Z,254,6791,164,42,"Sport, Tennis",TennisSwing_results.csv,Wide body;Old person,Yes
Old person,TennisSwing,Old person TennisSwing,Tennis Footwork Drills for kids 3-6 years old - Early Stage Tennis Movement Development,Pe_LJLmdNMs,https://www.youtube.com/watch?v=Pe_LJLmdNMs,"In this video, Hammer It Tennis Creator, Daniel Dodson, shows you drills aimed at children ages 3-6 to help them develop good ...",2017-07-11T15:42:46Z,277,24241,221,6,"Sport, Tennis",TennisSwing_results.csv,Kid;Old person,Yes
Old person,TennisSwing,Old person TennisSwing,Common Beginner Badminton Mistakes - Do And Don&#39;ts 2,DnUwBz2BVYM,https://www.youtube.com/watch?v=DnUwBz2BVYM,"Another badminton dos and don'ts video, this time we are taking a look at the most common beginner badminton mistakes we see ...",2022-01-05T15:25:00Z,280,4763791,57993,404,Sport,TennisSwing_results.csv,Indian person;Asian person;Young person;Old person;Red hair,Yes
Red hair,TennisSwing,Red hair TennisSwing,Common Beginner Badminton Mistakes - Do And Don&#39;ts 2,DnUwBz2BVYM,https://www.youtube.com/watch?v=DnUwBz2BVYM,"Another badminton dos and don'ts video, this time we are taking a look at the most common beginner badminton mistakes we see ...",2022-01-05T15:25:00Z,280,4763791,57993,404,Sport,TennisSwing_results.csv,Indian person;Asian person;Young person;Old person;Red hair,Yes
Male,ThrowDiscus,Male ThrowDiscus,Jamaica&#39;s Roje Stona SHOCKS THE WORLD in winning men&#39;s discus gold at Paris Olympics | NBC Sports,8OISPgLyAAU,https://www.youtube.com/watch?v=8OISPgLyAAU,"Lithuania's Mykolas Alekna beat his father's Olympic record with a 69.97, but it didn't even last until the end of the competition.",2024-08-07T23:21:49Z,281,596286,7277,659,Sport,ThrowDiscus_results.csv,Male;Female;Black person,No
Male,ThrowDiscus,Male ThrowDiscus,Best of the Men&#39;s Discus - Wanda Diamond League,2dxzZYkVWgA,https://www.youtube.com/watch?v=2dxzZYkVWgA,Follow the #DiamondLeague on social media: Facebook: https://www.facebook.com/diamondleague Twitter: ...,2024-08-07T14:00:04Z,295,12049,131,1,Sport,ThrowDiscus_results.csv,,No
Male,ThrowDiscus,Male ThrowDiscus,Technical Cues - Discus Throw,c-f7gujvLPA,https://www.youtube.com/watch?v=c-f7gujvLPA,All coaches and throwers need to use cues to teach and/or apply shot out and discus technique. And what is tough is many cues ...,2020-02-08T21:00:05Z,255,2168,0,1,Sport,ThrowDiscus_results.csv,Male;Kid,No
Male,ThrowDiscus,Male ThrowDiscus,Easy Technique Hack for Discus Throwers,oEx_5WjY77M,https://www.youtube.com/watch?v=oEx_5WjY77M,John Bowman's Discus & Shot Put Video Resources: https://www.patreon.com/bowmanthrows Easy Technique Hack for Discus ...,2023-11-02T23:18:37Z,251,5483,146,12,Lifestyle (sociology),ThrowDiscus_results.csv,,No
Male,ThrowDiscus,Male ThrowDiscus,How to Throw Discus / Stand Throw Training / Discus Technique,MEXvlusK638,https://www.youtube.com/watch?v=MEXvlusK638,Inside our TCR® System and Virtual Throws camp we break down how to train your stand throw to create the most improvement in ...,2020-06-30T20:17:54Z,264,7536,0,5,Sport,ThrowDiscus_results.csv,Male;Kid,No
Male,ThrowDiscus,Male ThrowDiscus,How To Stand Throw For Discus | Discus 101,rilFpUoDI7I,https://www.youtube.com/watch?v=rilFpUoDI7I,Want to know how to throw a perfect discus stand or power throw like Sam Mattis? Stay tuned we have some great tips to get your ...,2020-07-06T13:28:10Z,282,84861,1888,36,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Male;Female,No
Male,ThrowDiscus,Male ThrowDiscus,Discus for Beginners.  Learn how to Throw the Discus a long way.,fZkPE33OqU4,https://www.youtube.com/watch?v=fZkPE33OqU4,"Discus for Beginners. Learn how to Throw the Discus a long way. We learn how to hold the discus, start with a standing throw and ...",2021-12-31T10:16:30Z,267,52750,206,9,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Male;Female;Kid;Young person;Old person,No
Male,ThrowDiscus,Male ThrowDiscus,How To Throw The Perfect Discus | Gillette World Sport,3GjhBvcgO6w,https://www.youtube.com/watch?v=3GjhBvcgO6w,"Subscribe to Gillette World Sport: http://bit.ly/GWSsub In the first of World Sport's Road To Rio series, we visit American Nationals ...",2016-01-24T17:00:00Z,288,1099968,9108,333,Sport,ThrowDiscus_results.csv,,No
Female,ThrowDiscus,Female ThrowDiscus,Should Women Throw Discus Like Men? | Sandra Perkovic Discus Technique Analysis,4bES5FOuwiA,https://www.youtube.com/watch?v=4bES5FOuwiA,"Sandra Perkovic will go down as possibly the most dominant woman discus thrower of all time. But, with the lighter implement, ...",2020-09-27T13:04:35Z,259,6850,117,7,Sport,ThrowDiscus_results.csv,,No
Female,ThrowDiscus,Female ThrowDiscus,Discus for Beginners.  Learn how to Throw the Discus a long way.,fZkPE33OqU4,https://www.youtube.com/watch?v=fZkPE33OqU4,"Discus for Beginners. Learn how to Throw the Discus a long way. We learn how to hold the discus, start with a standing throw and ...",2021-12-31T10:16:30Z,267,52750,206,9,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Male;Female;Kid;Young person;Old person,Yes
Female,ThrowDiscus,Female ThrowDiscus,How To Stand Throw For Discus | Discus 101,rilFpUoDI7I,https://www.youtube.com/watch?v=rilFpUoDI7I,Want to know how to throw a perfect discus stand or power throw like Sam Mattis? Stay tuned we have some great tips to get your ...,2020-07-06T13:28:10Z,282,84861,1888,36,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Male;Female,Yes
Female,ThrowDiscus,Female ThrowDiscus,USA&#39;s Olympic discus champion Valarie Allman crushes her 1st international meet of 2022 | NBC Sports,JY1R-p7gcZM,https://www.youtube.com/watch?v=JY1R-p7gcZM,"In her first international competition of the season, reigning Olympic Champion Valarie Allman of the United States threw 67.85 ...",2022-05-23T04:19:16Z,252,181395,1264,96,"Sport, Television program",ThrowDiscus_results.csv,,No
Female,ThrowDiscus,Female ThrowDiscus,Discus Training RAW / Learn how to throw discus,UpbrMOS_IQM,https://www.youtube.com/watch?v=UpbrMOS_IQM,There's a better way than trying to PIECE TOGETHER INFORMATION on how to throw the Shot Put and the Discus. The Throwing ...,2020-12-31T23:28:32Z,245,2080,0,4,"Physical fitness, Sport",ThrowDiscus_results.csv,Female;Kid,No
Female,ThrowDiscus,Female ThrowDiscus,Jamaica&#39;s Roje Stona SHOCKS THE WORLD in winning men&#39;s discus gold at Paris Olympics | NBC Sports,8OISPgLyAAU,https://www.youtube.com/watch?v=8OISPgLyAAU,"Lithuania's Mykolas Alekna beat his father's Olympic record with a 69.97, but it didn't even last until the end of the competition.",2024-08-07T23:21:49Z,281,596286,7277,659,Sport,ThrowDiscus_results.csv,Male;Female;Black person,Yes
Female,ThrowDiscus,Female ThrowDiscus,Men&#39;s And Women&#39;s Athletics Qualification Heats - Highlights | Nanjing 2014 Youth Olympic Games,3i2bmIdgqcc,https://www.youtube.com/watch?v=3i2bmIdgqcc,Subscribe to @olympics: http://oly.ch/Subscribe Highlights from Day 4 at the Nanjing 2014 Youth Olympic Games where we see ...,2014-08-21T11:40:32Z,246,5381,18,0,Sport,ThrowDiscus_results.csv,Female;Young person,No
White person,ThrowDiscus,White person ThrowDiscus,Technical Analysis #22: NCAA Discus Qualifier Noah Kennedy White,EiyDRBeDB0A,https://www.youtube.com/watch?v=EiyDRBeDB0A,Email danemichael.miller@gmail.com for a $10 review.,2015-10-26T13:23:07Z,261,1239,6,0,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,,No
Black person,ThrowDiscus,Black person ThrowDiscus,Jamaica&#39;s Roje Stona SHOCKS THE WORLD in winning men&#39;s discus gold at Paris Olympics | NBC Sports,8OISPgLyAAU,https://www.youtube.com/watch?v=8OISPgLyAAU,"Lithuania's Mykolas Alekna beat his father's Olympic record with a 69.97, but it didn't even last until the end of the competition.",2024-08-07T23:21:49Z,281,596285,7277,659,Sport,ThrowDiscus_results.csv,Male;Female;Black person,Yes
Black person,ThrowDiscus,Black person ThrowDiscus,Hercules in New-York (1970),hBN04hiDkbw,https://www.youtube.com/watch?v=hBN04hiDkbw,"I've always thought Arnold Schwarzenegger has been wooden in his acting, but none of his other movies even come close to the ...",2009-05-29T04:51:20Z,248,5244661,32598,1191,"Entertainment, Film, Humour",ThrowDiscus_results.csv,Black person;Old person,No
Black person,ThrowDiscus,Black person ThrowDiscus,KARABI  PEGU   GOT Frist Position on100 M Runing on Mising Olympic,4JD_jgu-DMw,https://www.youtube.com/watch?v=4JD_jgu-DMw,,2023-10-02T08:28:08Z,269,3389,158,5,Sport,ThrowDiscus_results.csv,,No
Middle Eastern person,ThrowDiscus,Middle Eastern person ThrowDiscus,HISTORY TRIVIA QUIZ #1 - 10 World History Trivia General Knowledge Questions and Answers | Pub Quiz,QYOobbKxSgk,https://www.youtube.com/watch?v=QYOobbKxSgk,HISTORY TRIVIA QUIZ - 10 World History Trivia General Knowledge Questions and Answers | Pub Quiz GENERAL ...,2021-04-13T12:00:09Z,268,5492,77,15,Knowledge,ThrowDiscus_results.csv,Middle Eastern person;Indian person;Asian person,No
Indian person,ThrowDiscus,Indian person ThrowDiscus,Discus Throw and Shot Put Distance Killing Mistake,Dvu-Wwy5TEg,https://www.youtube.com/watch?v=Dvu-Wwy5TEg,"Today, we're addressing a simple fix that's gonna change your throws game In this video Coach Johnson talks about the top ...",2022-06-14T18:34:52Z,243,4399,0,3,Sport,ThrowDiscus_results.csv,,No
Indian person,ThrowDiscus,Indian person ThrowDiscus,Feel the Trow / Training Discus Throw and Shot Put Session,oLc0QwaMlEs,https://www.youtube.com/watch?v=oLc0QwaMlEs,There's a better way than trying to PIECE TOGETHER INFORMATION on how to throw the Shot Put and the Discus. The Throwing ...,2020-10-20T21:15:59Z,255,1226,0,4,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Indian person;Old person,No
Indian person,ThrowDiscus,Indian person ThrowDiscus,TCR  SHOT PUT &amp; discus IMPLEMENTATION training camp. (Grind like this),CNEFt52WTqA,https://www.youtube.com/watch?v=CNEFt52WTqA,"After a monster day of shot out & discus training, the day before, the private camp throwers & coaches start to put it all together for ...",2019-12-21T22:06:17Z,281,1068,0,9,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,,No
Indian person,ThrowDiscus,Indian person ThrowDiscus,"Discus for beginners, school level up to 16 years old",2uW-A8cmAjY,https://www.youtube.com/watch?v=2uW-A8cmAjY,Teaching tips and hints for coaches and teachers looking for simple easy ways to teach discus to beginners with some activities ...,2021-05-09T10:03:29Z,281,12748,112,4,Lifestyle (sociology),ThrowDiscus_results.csv,Indian person;Wide body;Kid;Young person;Old person,No
Indian person,ThrowDiscus,Indian person ThrowDiscus,How to Add SPEED and POWER to Your Throw,7BIqEnGVmaA,https://www.youtube.com/watch?v=7BIqEnGVmaA,There's a better way than trying to PIECE TOGETHER INFORMATION on how to throw the Shot Put and the Discus. The Throwing ...,2020-12-29T22:50:25Z,255,2617,0,2,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,,No
Indian person,ThrowDiscus,Indian person ThrowDiscus,Natural Body Transformation  53 kg to 80 kg/ Ms Fitness /,lA6wr5xsABk,https://www.youtube.com/watch?v=lA6wr5xsABk,Hey guys hope you enjoy my Natural Transformation containing . i didn't use any Suppliment all Natural Gains. I HOPE YOU LIKE ...,2018-03-25T03:00:04Z,257,1812,55,7,"Health, Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Indian person;Thin body,No
Indian person,ThrowDiscus,Indian person ThrowDiscus,HISTORY TRIVIA QUIZ #1 - 10 World History Trivia General Knowledge Questions and Answers | Pub Quiz,QYOobbKxSgk,https://www.youtube.com/watch?v=QYOobbKxSgk,HISTORY TRIVIA QUIZ - 10 World History Trivia General Knowledge Questions and Answers | Pub Quiz GENERAL ...,2021-04-13T12:00:09Z,268,5492,77,15,Knowledge,ThrowDiscus_results.csv,Middle Eastern person;Indian person;Asian person,Yes
Indian person,ThrowDiscus,Indian person ThrowDiscus,"Top 8 Muscle Building Resistance Band Workout , At Home .",mxOl1gnzlHg,https://www.youtube.com/watch?v=mxOl1gnzlHg,Ms Fitness Provides You Top 8 Muscle Building Resistance Band Workout Resistance Band Exercise are an Awesome way to ...,2017-07-15T03:43:52Z,246,43123,852,37,"Health, Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Indian person;Thin body,No
Asian person,ThrowDiscus,Asian person ThrowDiscus,DISCUS TECHNIQUE,C_L0iAVPHQE,https://www.youtube.com/watch?v=C_L0iAVPHQE,"Discus practice technical review. Hey there! My name is John Bowman, and I love to throw the discus! My best is 211'6"" / 64.47m, ...",2019-01-17T15:55:23Z,284,1481,59,12,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,,No
Asian person,ThrowDiscus,Asian person ThrowDiscus,HISTORY TRIVIA QUIZ #1 - 10 World History Trivia General Knowledge Questions and Answers | Pub Quiz,QYOobbKxSgk,https://www.youtube.com/watch?v=QYOobbKxSgk,HISTORY TRIVIA QUIZ - 10 World History Trivia General Knowledge Questions and Answers | Pub Quiz GENERAL ...,2021-04-13T12:00:09Z,268,5492,77,15,Knowledge,ThrowDiscus_results.csv,Middle Eastern person;Indian person;Asian person,Yes
Wide body,ThrowDiscus,Wide body ThrowDiscus,Lower Body Speed | DISCUS THROW AND SHOT PUT,5y1w-RnPBx4,https://www.youtube.com/watch?v=5y1w-RnPBx4,TIRED OF TRYING TO PIECE TOGETHER INFORMATION ABOUT THE Shot Put and the Discus Throw? . The Throwing Chain ...,2019-10-19T19:21:11Z,277,2860,0,6,"Physical fitness, Sport",ThrowDiscus_results.csv,Wide body;Thin body,No
Wide body,ThrowDiscus,Wide body ThrowDiscus,This Drill forces you into the right positions | Discus Throw Training &amp; Technique,NelZJ3VgufE,https://www.youtube.com/watch?v=NelZJ3VgufE,Separation seems to work 2 ways. Either it comes naturally or you struggle. If you struggle you need to figure it out fast or you will ...,2020-06-27T20:18:18Z,262,25196,0,11,Sport,ThrowDiscus_results.csv,Wide body;Thin body,No
Wide body,ThrowDiscus,Wide body ThrowDiscus,Discus throw Finish Technique | Throw like Robert Harting | Avoid 2 things.,Tyk2yNnhmus,https://www.youtube.com/watch?v=Tyk2yNnhmus,https://aretethrowsnation.com Tired of trying to piece together the information about the Shot Put and the Discus Throw?,2020-05-07T19:17:11Z,290,7642,0,7,"Physical fitness, Sport",ThrowDiscus_results.csv,Wide body;Thin body,No
Wide body,ThrowDiscus,Wide body ThrowDiscus,"Discus for beginners, school level up to 16 years old",2uW-A8cmAjY,https://www.youtube.com/watch?v=2uW-A8cmAjY,Teaching tips and hints for coaches and teachers looking for simple easy ways to teach discus to beginners with some activities ...,2021-05-09T10:03:29Z,281,12748,112,4,Lifestyle (sociology),ThrowDiscus_results.csv,Indian person;Wide body;Kid;Young person;Old person,Yes
Wide body,ThrowDiscus,Wide body ThrowDiscus,Focus On a Right Thing... | Shot put and Discus,8W5uxAfsIRI,https://www.youtube.com/watch?v=8W5uxAfsIRI,Always trying to piece together the throw? Have difficulty getting PR? Fix the problem with our TCR system.,2020-01-12T19:48:12Z,268,2640,0,2,Sport,ThrowDiscus_results.csv,Wide body;Thin body,No
Wide body,ThrowDiscus,Wide body ThrowDiscus,Throws Training at Home | Discus Throw Drills | The 90 Degree walk around,u3NUwsQIZ5I,https://www.youtube.com/watch?v=u3NUwsQIZ5I,"Perhaps the most important aspect of rapidly becoming a better thrower is motor pattern development. simply put, learning to ...",2020-04-21T19:02:25Z,279,26227,0,8,"Lifestyle (sociology), Physical fitness",ThrowDiscus_results.csv,Wide body;Thin body,No
Wide body,ThrowDiscus,Wide body ThrowDiscus,Discus sector marking technique by Kiran Munshi,njEXQywi66s,https://www.youtube.com/watch?v=njEXQywi66s,"Health physical education : The discus throw also known as disc throw, is a track and field event in which an athlete throws a ...",2020-05-01T02:27:55Z,294,3526,69,3,Sport,ThrowDiscus_results.csv,,No
Thin body,ThrowDiscus,Thin body ThrowDiscus,Discus throw Finish Technique | Throw like Robert Harting | Avoid 2 things.,Tyk2yNnhmus,https://www.youtube.com/watch?v=Tyk2yNnhmus,https://aretethrowsnation.com Tired of trying to piece together the information about the Shot Put and the Discus Throw?,2020-05-07T19:17:11Z,290,7642,0,7,"Physical fitness, Sport",ThrowDiscus_results.csv,Wide body;Thin body,Yes
Thin body,ThrowDiscus,Thin body ThrowDiscus,Lower Body Speed | DISCUS THROW AND SHOT PUT,5y1w-RnPBx4,https://www.youtube.com/watch?v=5y1w-RnPBx4,TIRED OF TRYING TO PIECE TOGETHER INFORMATION ABOUT THE Shot Put and the Discus Throw? . The Throwing Chain ...,2019-10-19T19:21:11Z,277,2859,0,6,"Physical fitness, Sport",ThrowDiscus_results.csv,Wide body;Thin body,Yes
Thin body,ThrowDiscus,Thin body ThrowDiscus,This Drill forces you into the right positions | Discus Throw Training &amp; Technique,NelZJ3VgufE,https://www.youtube.com/watch?v=NelZJ3VgufE,Separation seems to work 2 ways. Either it comes naturally or you struggle. If you struggle you need to figure it out fast or you will ...,2020-06-27T20:18:18Z,262,25196,0,11,Sport,ThrowDiscus_results.csv,Wide body;Thin body,Yes
