video_name,black_count,blonde_count,red_count,white_count,final,category
v_TennisSwing_g24_c03,0,5,0,0,blonde,TennisSwing
v_TennisSwing_g24_c04,0,5,0,0,blonde,TennisSwing
v_ThrowDiscus_g02_c01,0,5,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g04_c03,0,5,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g04_c04,0,5,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g06_c03,1,4,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g08_c02,2,3,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g09_c06,1,4,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g10_c01,5,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g10_c02,3,2,0,0,black,ThrowDiscus
v_ThrowDiscus_g11_c03,1,4,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g16_c03,1,4,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g18_c01,1,4,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g21_c02,0,5,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g22_c01,2,3,0,0,blonde,ThrowDiscus
v_ThrowDiscus_g23_c01,5,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g23_c02,5,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g24_c02,3,2,0,0,black,ThrowDiscus
v_ThrowDiscus_g24_c04,5,0,0,0,black,ThrowDiscus
v_TrampolineJumping_g02_c01,4,1,0,0,black,TrampolineJumping
v_TrampolineJumping_g02_c04,3,2,0,0,black,TrampolineJumping
v_TrampolineJumping_g03_c04,0,5,0,0,blonde,TrampolineJumping
v_TrampolineJumping_g06_c01,5,0,0,0,black,TrampolineJumping
v_TrampolineJumping_g08_c03,4,1,0,0,black,TrampolineJumping
v_TrampolineJumping_g10_c02,3,2,0,0,black,TrampolineJumping
v_TrampolineJumping_g14_c03,5,0,0,0,black,TrampolineJumping
v_TrampolineJumping_g15_c01,3,2,0,0,black,TrampolineJumping
v_TrampolineJumping_g22_c01,2,3,0,0,blonde,TrampolineJumping
v_TrampolineJumping_g24_c02,2,3,0,0,blonde,TrampolineJumping
v_Typing_g01_c07,2,3,0,0,blonde,Typing
v_Typing_g07_c03,1,4,0,0,blonde,Typing
v_Typing_g07_c06,1,4,0,0,blonde,Typing
v_Typing_g12_c02,2,3,0,0,blonde,Typing
v_Typing_g15_c02,1,4,0,0,blonde,Typing
v_Typing_g19_c01,4,1,0,0,black,Typing
v_Typing_g21_c01,3,2,0,0,black,Typing
v_Typing_g22_c02,1,4,0,0,blonde,Typing
v_Typing_g22_c04,2,3,0,0,blonde,Typing
v_UnevenBars_g02_c02,3,2,0,0,black,UnevenBars
v_UnevenBars_g03_c01,5,0,0,0,black,UnevenBars
v_UnevenBars_g04_c04,3,2,0,0,black,UnevenBars
v_UnevenBars_g06_c02,2,3,0,0,blonde,UnevenBars
v_UnevenBars_g06_c03,1,4,0,0,blonde,UnevenBars
v_UnevenBars_g07_c01,0,5,0,0,blonde,UnevenBars
v_UnevenBars_g07_c03,2,3,0,0,blonde,UnevenBars
v_UnevenBars_g12_c03,5,0,0,0,black,UnevenBars
v_UnevenBars_g13_c03,4,1,0,0,black,UnevenBars
v_UnevenBars_g15_c04,3,2,0,0,black,UnevenBars
v_UnevenBars_g16_c04,4,1,0,0,black,UnevenBars
v_UnevenBars_g16_c05,3,2,0,0,black,UnevenBars
v_UnevenBars_g19_c04,3,2,0,0,black,UnevenBars
v_UnevenBars_g21_c03,5,0,0,0,black,UnevenBars
v_UnevenBars_g24_c01,0,5,0,0,blonde,UnevenBars
v_UnevenBars_g24_c02,0,5,0,0,blonde,UnevenBars
v_VolleyballSpiking_g01_c02,3,2,0,0,black,VolleyballSpiking
v_VolleyballSpiking_g02_c02,2,3,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g09_c02,0,5,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g09_c03,1,4,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g09_c04,2,3,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g10_c03,1,4,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g10_c04,1,4,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g15_c03,2,3,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g15_c04,2,3,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g16_c02,1,4,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g16_c03,2,3,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g20_c01,2,3,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g20_c04,1,4,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g21_c03,1,4,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g24_c02,2,3,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g24_c03,2,3,0,0,blonde,VolleyballSpiking
v_VolleyballSpiking_g25_c03,5,0,0,0,black,VolleyballSpiking
v_WalkingWithDog_g05_c01,1,4,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g05_c02,1,4,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g06_c04,0,5,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g06_c05,0,4,0,1,blonde,WalkingWithDog
v_WalkingWithDog_g07_c02,0,5,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g10_c04,2,3,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g10_c05,0,5,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g11_c02,0,3,0,2,blonde,WalkingWithDog
v_WalkingWithDog_g12_c04,5,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g12_c05,5,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g13_c03,0,5,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g16_c05,2,3,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g20_c01,3,2,0,0,black,WalkingWithDog
v_WalkingWithDog_g20_c02,5,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g20_c04,3,2,0,0,black,WalkingWithDog
v_WalkingWithDog_g21_c01,0,5,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g22_c01,1,3,0,1,blonde,WalkingWithDog
v_WalkingWithDog_g23_c04,2,3,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g24_c05,4,1,0,0,black,WalkingWithDog
v_WalkingWithDog_g25_c03,1,4,0,0,blonde,WalkingWithDog
v_WalkingWithDog_g25_c04,0,5,0,0,blonde,WalkingWithDog
v_WallPushups_g03_c05,3,2,0,0,black,WallPushups
v_WallPushups_g05_c02,2,3,0,0,blonde,WallPushups
v_WallPushups_g05_c05,2,3,0,0,blonde,WallPushups
v_WallPushups_g12_c02,2,3,0,0,blonde,WallPushups
v_WallPushups_g21_c06,5,0,0,0,black,WallPushups
v_WallPushups_g23_c02,4,1,0,0,black,WallPushups
v_WallPushups_g24_c02,0,5,0,0,blonde,WallPushups
v_WallPushups_g24_c03,0,5,0,0,blonde,WallPushups
v_WritingOnBoard_g02_c01,2,3,0,0,blonde,WritingOnBoard
v_WritingOnBoard_g02_c03,0,5,0,0,blonde,WritingOnBoard
v_WritingOnBoard_g11_c02,0,5,0,0,blonde,WritingOnBoard
v_WritingOnBoard_g13_c05,4,1,0,0,black,WritingOnBoard
v_WritingOnBoard_g17_c02,5,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g21_c07,3,2,0,0,black,WritingOnBoard
v_WritingOnBoard_g22_c02,5,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g22_c04,3,2,0,0,black,WritingOnBoard
v_WritingOnBoard_g22_c07,4,1,0,0,black,WritingOnBoard
v_WritingOnBoard_g24_c01,2,3,0,0,blonde,WritingOnBoard
v_WritingOnBoard_g24_c04,2,3,0,0,blonde,WritingOnBoard
v_WritingOnBoard_g24_c06,0,5,0,0,blonde,WritingOnBoard
v_YoYo_g02_c03,0,5,0,0,blonde,YoYo
v_YoYo_g05_c03,2,3,0,0,blonde,YoYo
v_YoYo_g15_c01,1,4,0,0,blonde,YoYo
v_YoYo_g15_c03,2,3,0,0,blonde,YoYo
v_YoYo_g19_c04,1,4,0,0,blonde,YoYo
v_YoYo_g19_c05,0,5,0,0,blonde,YoYo
