video_name,white_count,asian_count,black_count,middle_eastern_count,indian_count,hispanic_count,final,category
v_ShavingBeard_g20_c06,4,0,1,0,0,0,white,ShavingBeard
v_ShavingBeard_g20_c07,4,0,1,0,0,0,white,ShavingBeard
v_ShavingBeard_g21_c04,1,4,0,0,0,0,asian,ShavingBeard
v_ShavingBeard_g21_c06,4,0,1,0,0,0,white,ShavingBeard
v_ShavingBeard_g25_c04,0,5,0,0,0,0,asian,ShavingBeard
v_ShavingBeard_g25_c06,1,4,0,0,0,0,asian,ShavingBeard
v_Shotput_g06_c02,3,0,2,0,0,0,white,Shotput
v_Shotput_g06_c05,5,0,0,0,0,0,white,Shotput
v_Shotput_g06_c06,4,0,1,0,0,0,white,Shotput
v_Shotput_g07_c04,1,0,4,0,0,0,black,Shotput
v_Shotput_g07_c07,0,0,5,0,0,0,black,Shotput
v_Shotput_g09_c03,0,0,5,0,0,0,black,Shotput
v_Shotput_g09_c04,1,0,4,0,0,0,black,Shotput
v_Shotput_g09_c05,0,0,5,0,0,0,black,Shotput
v_Shotput_g10_c02,5,0,0,0,0,0,white,Shotput
v_Shotput_g10_c04,5,0,0,0,0,0,white,Shotput
v_Shotput_g15_c02,4,0,1,0,0,0,white,Shotput
v_Shotput_g15_c03,5,0,0,0,0,0,white,Shotput
v_Shotput_g15_c07,5,0,0,0,0,0,white,Shotput
v_Shotput_g17_c01,1,0,4,0,0,0,black,Shotput
v_Shotput_g17_c05,2,3,0,0,0,0,asian,Shotput
v_Shotput_g20_c03,2,1,2,0,0,0,white,Shotput
v_Shotput_g23_c02,1,0,4,0,0,0,black,Shotput
v_Shotput_g23_c03,1,0,4,0,0,0,black,Shotput
v_Shotput_g23_c06,0,0,5,0,0,0,black,Shotput
v_Shotput_g24_c04,5,0,0,0,0,0,white,Shotput
v_SkateBoarding_g02_c01,1,2,2,0,0,0,asian,SkateBoarding
v_SkateBoarding_g02_c04,0,0,5,0,0,0,black,SkateBoarding
v_SkateBoarding_g04_c02,2,2,1,0,0,0,white,SkateBoarding
v_SkateBoarding_g04_c05,4,1,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g07_c03,2,0,3,0,0,0,black,SkateBoarding
v_SkateBoarding_g07_c04,5,0,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g07_c05,3,0,2,0,0,0,white,SkateBoarding
v_SkateBoarding_g10_c05,5,0,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g10_c06,5,0,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g10_c07,5,0,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g11_c01,2,0,3,0,0,0,black,SkateBoarding
v_SkateBoarding_g11_c05,0,1,4,0,0,0,black,SkateBoarding
v_SkateBoarding_g13_c03,5,0,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g14_c04,2,3,0,0,0,0,asian,SkateBoarding
v_SkateBoarding_g15_c05,0,0,5,0,0,0,black,SkateBoarding
v_SkateBoarding_g16_c03,0,0,5,0,0,0,black,SkateBoarding
v_SkateBoarding_g16_c04,0,0,5,0,0,0,black,SkateBoarding
v_SkateBoarding_g17_c01,5,0,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g17_c02,2,3,0,0,0,0,asian,SkateBoarding
v_SkateBoarding_g18_c01,0,1,4,0,0,0,black,SkateBoarding
v_SkateBoarding_g18_c03,0,0,5,0,0,0,black,SkateBoarding
v_SkateBoarding_g20_c01,2,3,0,0,0,0,asian,SkateBoarding
v_SkateBoarding_g20_c03,2,0,3,0,0,0,black,SkateBoarding
v_SkateBoarding_g21_c04,2,0,3,0,0,0,black,SkateBoarding
v_SkateBoarding_g22_c02,5,0,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g22_c03,1,2,2,0,0,0,asian,SkateBoarding
v_SkateBoarding_g22_c05,5,0,0,0,0,0,white,SkateBoarding
v_SkateBoarding_g23_c03,2,1,2,0,0,0,white,SkateBoarding
v_SkateBoarding_g23_c04,5,0,0,0,0,0,white,SkateBoarding
v_Skijet_g02_c01,0,2,3,0,0,0,black,Skijet
v_SkyDiving_g01_c02,2,3,0,0,0,0,asian,SkyDiving
v_SkyDiving_g02_c02,3,2,0,0,0,0,white,SkyDiving
v_SkyDiving_g02_c03,3,2,0,0,0,0,white,SkyDiving
v_SkyDiving_g03_c03,0,4,1,0,0,0,asian,SkyDiving
v_SkyDiving_g03_c05,1,4,0,0,0,0,asian,SkyDiving
v_SkyDiving_g04_c03,0,1,4,0,0,0,black,SkyDiving
v_SkyDiving_g06_c01,2,3,0,0,0,0,asian,SkyDiving
v_SkyDiving_g07_c01,1,0,4,0,0,0,black,SkyDiving
v_SkyDiving_g07_c03,1,0,4,0,0,0,black,SkyDiving
v_SkyDiving_g11_c01,0,4,1,0,0,0,asian,SkyDiving
v_SkyDiving_g11_c02,2,2,1,0,0,0,white,SkyDiving
v_SkyDiving_g12_c01,0,4,1,0,0,0,asian,SkyDiving
v_SkyDiving_g14_c02,2,0,3,0,0,0,black,SkyDiving
v_SkyDiving_g16_c01,2,1,2,0,0,0,white,SkyDiving
v_SkyDiving_g20_c01,1,4,0,0,0,0,asian,SkyDiving
v_SkyDiving_g20_c04,2,3,0,0,0,0,asian,SkyDiving
v_SkyDiving_g21_c04,0,3,2,0,0,0,asian,SkyDiving
v_SkyDiving_g23_c02,4,1,0,0,0,0,white,SkyDiving
v_SkyDiving_g24_c01,0,0,5,0,0,0,black,SkyDiving
v_SkyDiving_g24_c04,5,0,0,0,0,0,white,SkyDiving
v_SkyDiving_g25_c01,1,4,0,0,0,0,asian,SkyDiving
v_SkyDiving_g25_c03,3,2,0,0,0,0,white,SkyDiving
v_SoccerJuggling_g05_c03,3,0,2,0,0,0,white,SoccerJuggling
v_SoccerJuggling_g05_c04,3,0,2,0,0,0,white,SoccerJuggling
v_SoccerJuggling_g08_c01,2,0,3,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g09_c01,2,0,3,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g09_c05,1,0,4,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g09_c07,1,0,4,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g11_c04,1,0,4,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g11_c06,2,0,3,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g13_c01,2,0,3,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g13_c03,1,1,3,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g14_c01,2,0,3,0,0,0,black,SoccerJuggling
v_SoccerJuggling_g22_c05,1,4,0,0,0,0,asian,SoccerJuggling
v_SoccerJuggling_g25_c04,4,0,1,0,0,0,white,SoccerJuggling
v_SoccerPenalty_g01_c01,5,0,0,0,0,0,white,SoccerPenalty
v_SoccerPenalty_g01_c02,2,2,1,0,0,0,white,SoccerPenalty
v_SoccerPenalty_g02_c02,1,0,4,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g06_c06,2,0,3,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g08_c01,4,1,0,0,0,0,white,SoccerPenalty
v_SoccerPenalty_g08_c04,0,2,3,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g09_c03,2,3,0,0,0,0,asian,SoccerPenalty
v_SoccerPenalty_g10_c03,0,0,5,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g10_c05,1,0,4,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g11_c04,1,0,4,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g11_c05,3,0,2,0,0,0,white,SoccerPenalty
v_SoccerPenalty_g12_c07,2,0,3,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g16_c05,0,2,3,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g19_c02,1,3,1,0,0,0,asian,SoccerPenalty
v_SoccerPenalty_g19_c03,0,2,3,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g20_c03,4,0,1,0,0,0,white,SoccerPenalty
v_SoccerPenalty_g21_c01,0,0,5,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g21_c03,2,0,3,0,0,0,black,SoccerPenalty
v_SoccerPenalty_g24_c05,1,1,3,0,0,0,black,SoccerPenalty
v_StillRings_g01_c02,5,0,0,0,0,0,white,StillRings
v_StillRings_g01_c05,3,2,0,0,0,0,white,StillRings
v_StillRings_g02_c04,1,4,0,0,0,0,asian,StillRings
v_StillRings_g03_c01,5,0,0,0,0,0,white,StillRings
v_StillRings_g03_c03,5,0,0,0,0,0,white,StillRings
v_StillRings_g04_c01,4,1,0,0,0,0,white,StillRings
v_StillRings_g05_c03,5,0,0,0,0,0,white,StillRings
v_StillRings_g05_c04,5,0,0,0,0,0,white,StillRings
v_StillRings_g06_c03,2,3,0,0,0,0,asian,StillRings
v_StillRings_g09_c02,4,1,0,0,0,0,white,StillRings
v_StillRings_g09_c03,5,0,0,0,0,0,white,StillRings
v_StillRings_g11_c03,2,3,0,0,0,0,asian,StillRings
v_StillRings_g12_c01,5,0,0,0,0,0,white,StillRings
v_StillRings_g12_c02,5,0,0,0,0,0,white,StillRings
v_StillRings_g13_c02,5,0,0,0,0,0,white,StillRings
v_StillRings_g14_c02,2,3,0,0,0,0,asian,StillRings
v_StillRings_g17_c04,2,3,0,0,0,0,asian,StillRings
v_StillRings_g18_c02,2,3,0,0,0,0,asian,StillRings
v_StillRings_g20_c04,0,5,0,0,0,0,asian,StillRings
v_SumoWrestling_g01_c02,0,5,0,0,0,0,asian,SumoWrestling
v_SumoWrestling_g04_c01,0,4,1,0,0,0,asian,SumoWrestling
v_SumoWrestling_g05_c01,3,2,0,0,0,0,white,SumoWrestling
v_SumoWrestling_g05_c02,3,2,0,0,0,0,white,SumoWrestling
v_SumoWrestling_g08_c01,2,3,0,0,0,0,asian,SumoWrestling
v_SumoWrestling_g09_c03,3,2,0,0,0,0,white,SumoWrestling
v_SumoWrestling_g10_c02,0,5,0,0,0,0,asian,SumoWrestling
v_SumoWrestling_g11_c03,0,5,0,0,0,0,asian,SumoWrestling
v_SumoWrestling_g13_c02,0,3,2,0,0,0,asian,SumoWrestling
v_SumoWrestling_g13_c05,0,3,2,0,0,0,asian,SumoWrestling
v_SumoWrestling_g15_c02,0,1,4,0,0,0,black,SumoWrestling
v_SumoWrestling_g17_c01,0,1,4,0,0,0,black,SumoWrestling
v_SumoWrestling_g17_c05,0,1,4,0,0,0,black,SumoWrestling
v_SumoWrestling_g23_c03,5,0,0,0,0,0,white,SumoWrestling
v_SumoWrestling_g23_c04,5,0,0,0,0,0,white,SumoWrestling
v_SumoWrestling_g24_c01,3,2,0,0,0,0,white,SumoWrestling
v_SumoWrestling_g25_c04,1,4,0,0,0,0,asian,SumoWrestling
v_Surfing_g05_c01,2,0,3,0,0,0,black,Surfing
v_Surfing_g13_c05,2,0,3,0,0,0,black,Surfing
v_Surfing_g17_c04,2,0,3,0,0,0,black,Surfing
v_Surfing_g25_c01,5,0,0,0,0,0,white,Surfing
v_Swing_g04_c05,2,0,3,0,0,0,black,Swing
v_Swing_g06_c03,2,0,3,0,0,0,black,Swing
v_Swing_g11_c02,2,3,0,0,0,0,asian,Swing
v_Swing_g11_c06,1,1,3,0,0,0,black,Swing
v_Swing_g20_c01,2,0,3,0,0,0,black,Swing
v_Swing_g20_c02,2,0,3,0,0,0,black,Swing
v_Swing_g23_c05,2,0,3,0,0,0,black,Swing
v_TableTennisShot_g01_c05,2,1,2,0,0,0,white,TableTennisShot
v_TableTennisShot_g01_c06,0,1,4,0,0,0,black,TableTennisShot
v_TableTennisShot_g04_c02,3,2,0,0,0,0,white,TableTennisShot
v_TableTennisShot_g04_c04,1,1,3,0,0,0,black,TableTennisShot
v_TableTennisShot_g05_c01,1,4,0,0,0,0,asian,TableTennisShot
v_TableTennisShot_g08_c03,2,3,0,0,0,0,asian,TableTennisShot
v_TableTennisShot_g14_c01,2,1,2,0,0,0,white,TableTennisShot
v_TableTennisShot_g14_c02,1,0,4,0,0,0,black,TableTennisShot
v_TableTennisShot_g14_c03,0,0,5,0,0,0,black,TableTennisShot
v_TableTennisShot_g16_c01,2,2,1,0,0,0,white,TableTennisShot
v_TableTennisShot_g22_c06,0,2,3,0,0,0,black,TableTennisShot
v_TaiChi_g08_c01,3,2,0,0,0,0,white,TaiChi
v_TaiChi_g08_c02,1,1,3,0,0,0,black,TaiChi
v_TaiChi_g10_c04,0,1,4,0,0,0,black,TaiChi
v_TaiChi_g12_c04,1,4,0,0,0,0,asian,TaiChi
v_TaiChi_g20_c03,2,3,0,0,0,0,asian,TaiChi
v_TaiChi_g21_c01,5,0,0,0,0,0,white,TaiChi
v_TaiChi_g21_c03,4,1,0,0,0,0,white,TaiChi
v_TennisSwing_g02_c06,3,2,0,0,0,0,white,TennisSwing
v_TennisSwing_g03_c04,3,0,2,0,0,0,white,TennisSwing
v_TennisSwing_g06_c02,1,4,0,0,0,0,asian,TennisSwing
v_TennisSwing_g06_c06,1,3,1,0,0,0,asian,TennisSwing
v_TennisSwing_g07_c05,0,0,5,0,0,0,black,TennisSwing
v_TennisSwing_g07_c06,1,0,4,0,0,0,black,TennisSwing
v_TennisSwing_g07_c07,0,0,5,0,0,0,black,TennisSwing
v_TennisSwing_g11_c03,3,2,0,0,0,0,white,TennisSwing
v_TennisSwing_g21_c05,2,0,3,0,0,0,black,TennisSwing
v_TennisSwing_g21_c06,1,0,4,0,0,0,black,TennisSwing
v_TennisSwing_g22_c02,3,2,0,0,0,0,white,TennisSwing
v_TennisSwing_g22_c03,3,2,0,0,0,0,white,TennisSwing
v_TennisSwing_g22_c05,4,1,0,0,0,0,white,TennisSwing
v_TennisSwing_g23_c01,5,0,0,0,0,0,white,TennisSwing
v_TennisSwing_g23_c03,1,1,3,0,0,0,black,TennisSwing
v_TennisSwing_g23_c04,0,0,5,0,0,0,black,TennisSwing
v_TennisSwing_g23_c05,5,0,0,0,0,0,white,TennisSwing
v_TennisSwing_g24_c01,0,5,0,0,0,0,asian,TennisSwing
v_TennisSwing_g24_c05,0,0,5,0,0,0,black,TennisSwing
v_ThrowDiscus_g01_c03,3,0,2,0,0,0,white,ThrowDiscus
v_ThrowDiscus_g01_c04,3,1,1,0,0,0,white,ThrowDiscus
v_ThrowDiscus_g02_c02,2,3,0,0,0,0,asian,ThrowDiscus
v_ThrowDiscus_g02_c07,2,0,3,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g03_c04,2,0,3,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g04_c01,2,0,3,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g06_c03,5,0,0,0,0,0,white,ThrowDiscus
v_ThrowDiscus_g07_c03,1,0,4,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g07_c06,1,0,4,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g09_c01,1,3,1,0,0,0,asian,ThrowDiscus
v_ThrowDiscus_g09_c04,0,2,3,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g10_c01,1,0,4,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g11_c07,1,0,4,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g12_c05,0,0,5,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g13_c01,0,0,5,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g13_c03,1,0,4,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g14_c02,1,2,2,0,0,0,asian,ThrowDiscus
v_ThrowDiscus_g17_c02,0,5,0,0,0,0,asian,ThrowDiscus
v_ThrowDiscus_g19_c01,0,1,4,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g19_c04,1,4,0,0,0,0,asian,ThrowDiscus
v_ThrowDiscus_g20_c02,1,3,1,0,0,0,asian,ThrowDiscus
v_ThrowDiscus_g20_c04,3,1,1,0,0,0,white,ThrowDiscus
v_ThrowDiscus_g22_c01,2,3,0,0,0,0,asian,ThrowDiscus
v_ThrowDiscus_g22_c03,5,0,0,0,0,0,white,ThrowDiscus
v_ThrowDiscus_g24_c03,0,1,4,0,0,0,black,ThrowDiscus
v_ThrowDiscus_g24_c04,0,1,4,0,0,0,black,ThrowDiscus
v_TrampolineJumping_g02_c01,1,0,4,0,0,0,black,TrampolineJumping
v_TrampolineJumping_g05_c04,0,0,5,0,0,0,black,TrampolineJumping
v_TrampolineJumping_g17_c01,3,0,2,0,0,0,white,TrampolineJumping
v_TrampolineJumping_g17_c02,3,1,1,0,0,0,white,TrampolineJumping
v_TrampolineJumping_g24_c04,1,2,2,0,0,0,asian,TrampolineJumping
v_Typing_g04_c01,3,2,0,0,0,0,white,Typing
v_Typing_g04_c03,3,2,0,0,0,0,white,Typing
v_Typing_g09_c04,2,0,3,0,0,0,black,Typing
v_Typing_g15_c04,4,0,1,0,0,0,white,Typing
v_Typing_g24_c03,0,2,3,0,0,0,black,Typing
v_UnevenBars_g12_c03,2,3,0,0,0,0,asian,UnevenBars
v_UnevenBars_g15_c06,5,0,0,0,0,0,white,UnevenBars
v_UnevenBars_g17_c01,4,1,0,0,0,0,white,UnevenBars
v_UnevenBars_g17_c02,5,0,0,0,0,0,white,UnevenBars
v_UnevenBars_g18_c04,2,3,0,0,0,0,asian,UnevenBars
v_UnevenBars_g20_c04,0,5,0,0,0,0,asian,UnevenBars
v_UnevenBars_g22_c02,1,4,0,0,0,0,asian,UnevenBars
v_UnevenBars_g23_c01,5,0,0,0,0,0,white,UnevenBars
v_UnevenBars_g23_c03,5,0,0,0,0,0,white,UnevenBars
v_UnevenBars_g24_c01,5,0,0,0,0,0,white,UnevenBars
v_UnevenBars_g24_c02,4,1,0,0,0,0,white,UnevenBars
v_UnevenBars_g25_c03,5,0,0,0,0,0,white,UnevenBars
v_UnevenBars_g25_c04,5,0,0,0,0,0,white,UnevenBars
v_VolleyballSpiking_g03_c01,2,0,3,0,0,0,black,VolleyballSpiking
v_VolleyballSpiking_g11_c06,5,0,0,0,0,0,white,VolleyballSpiking
v_VolleyballSpiking_g16_c04,2,0,3,0,0,0,black,VolleyballSpiking
v_VolleyballSpiking_g21_c04,0,0,5,0,0,0,black,VolleyballSpiking
v_WalkingWithDog_g01_c01,5,0,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g01_c04,3,0,2,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g03_c01,4,1,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g03_c02,5,0,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g04_c01,1,0,4,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g04_c03,2,0,3,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g06_c02,0,0,5,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g06_c03,2,0,3,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g07_c01,2,0,3,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g07_c05,2,0,3,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g08_c01,2,0,3,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g08_c05,1,4,0,0,0,0,asian,WalkingWithDog
v_WalkingWithDog_g10_c02,1,0,4,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g12_c04,0,0,5,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g12_c05,1,0,4,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g13_c03,5,0,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g13_c05,4,0,1,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g15_c04,5,0,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g16_c02,5,0,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g16_c03,5,0,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g18_c03,2,0,3,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g20_c01,2,0,3,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g20_c02,1,0,4,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g20_c04,0,0,5,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g21_c01,5,0,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g22_c01,5,0,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g22_c02,4,1,0,0,0,0,white,WalkingWithDog
v_WalkingWithDog_g23_c01,0,0,5,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g25_c01,0,0,5,0,0,0,black,WalkingWithDog
v_WalkingWithDog_g25_c02,1,0,4,0,0,0,black,WalkingWithDog
v_WallPushups_g22_c03,4,1,0,0,0,0,white,WallPushups
v_WallPushups_g22_c04,4,1,0,0,0,0,white,WallPushups
v_WritingOnBoard_g10_c04,2,0,3,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g10_c05,1,0,4,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g10_c07,0,0,5,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g16_c03,0,0,5,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g17_c01,5,0,0,0,0,0,white,WritingOnBoard
v_WritingOnBoard_g17_c02,5,0,0,0,0,0,white,WritingOnBoard
v_WritingOnBoard_g20_c02,1,0,4,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g21_c01,0,0,5,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g21_c02,2,2,1,0,0,0,white,WritingOnBoard
v_WritingOnBoard_g21_c04,1,0,4,0,0,0,black,WritingOnBoard
v_WritingOnBoard_g21_c07,3,2,0,0,0,0,white,WritingOnBoard
v_WritingOnBoard_g23_c01,2,0,3,0,0,0,black,WritingOnBoard
v_YoYo_g02_c02,3,1,1,0,0,0,white,YoYo
v_YoYo_g02_c03,3,2,0,0,0,0,white,YoYo
v_YoYo_g02_c05,0,0,5,0,0,0,black,YoYo
v_YoYo_g03_c01,0,2,3,0,0,0,black,YoYo
v_YoYo_g03_c04,0,0,5,0,0,0,black,YoYo
v_YoYo_g04_c01,2,3,0,0,0,0,asian,YoYo
v_YoYo_g05_c02,1,0,4,0,0,0,black,YoYo
v_YoYo_g05_c04,2,0,3,0,0,0,black,YoYo
v_YoYo_g06_c02,3,0,2,0,0,0,white,YoYo
v_YoYo_g06_c04,0,4,1,0,0,0,asian,YoYo
v_YoYo_g07_c03,1,0,4,0,0,0,black,YoYo
v_YoYo_g08_c01,2,2,1,0,0,0,white,YoYo
v_YoYo_g10_c01,0,2,3,0,0,0,black,YoYo
v_YoYo_g11_c04,2,3,0,0,0,0,asian,YoYo
v_YoYo_g11_c05,1,2,2,0,0,0,asian,YoYo
v_YoYo_g12_c01,1,2,2,0,0,0,asian,YoYo
v_YoYo_g16_c04,0,3,2,0,0,0,asian,YoYo
v_YoYo_g16_c05,3,0,2,0,0,0,white,YoYo
v_YoYo_g18_c02,0,2,3,0,0,0,black,YoYo
v_YoYo_g18_c04,0,2,3,0,0,0,black,YoYo
v_YoYo_g22_c02,3,0,2,0,0,0,white,YoYo
v_YoYo_g22_c05,5,0,0,0,0,0,white,YoYo
v_YoYo_g22_c06,2,2,1,0,0,0,white,YoYo
v_YoYo_g23_c02,0,1,4,0,0,0,black,YoYo
v_YoYo_g23_c03,0,2,3,0,0,0,black,YoYo
v_YoYo_g24_c01,2,3,0,0,0,0,asian,YoYo
v_YoYo_g25_c04,0,1,4,0,0,0,black,YoYo
