video_name,count_white,count_asian,count_black,count_middle_eastern,count_indian,count_hispanic,final,category
v_GolfSwing_g17_c02,1,0,0,4,0,0,middle_eastern,GolfSwing
v_GolfSwing_g17_c05,0,0,0,0,0,5,hispanic,GolfSwing
v_GolfSwing_g17_c06,0,0,2,0,0,3,hispanic,GolfSwing
v_GolfSwing_g17_c07,0,0,1,0,4,0,indian,GolfSwing
v_GolfSwing_g18_c01,0,0,5,0,0,0,black,GolfSwing
v_GolfSwing_g18_c03,0,0,4,1,0,0,black,GolfSwing
v_GolfSwing_g18_c04,0,0,2,0,0,3,hispanic,GolfSwing
v_GolfSwing_g18_c06,0,1,1,3,0,0,middle_eastern,GolfSwing
v_GolfSwing_g19_c03,0,1,0,0,0,4,hispanic,GolfSwing
v_GolfSwing_g19_c05,0,0,2,0,0,3,hispanic,GolfSwing
v_GolfSwing_g19_c06,0,0,0,0,0,5,hispanic,GolfSwing
v_GolfSwing_g20_c04,2,0,2,1,0,0,white,GolfSwing
v_GolfSwing_g20_c06,2,0,1,0,0,2,white,GolfSwing
v_GolfSwing_g21_c01,0,0,4,0,1,0,black,GolfSwing
v_GolfSwing_g21_c02,0,2,3,0,0,0,black,GolfSwing
v_GolfSwing_g21_c03,0,0,0,4,1,0,middle_eastern,GolfSwing
v_GolfSwing_g21_c05,0,1,0,0,1,3,hispanic,GolfSwing
v_GolfSwing_g22_c03,0,0,0,0,0,5,hispanic,GolfSwing
v_GolfSwing_g22_c04,4,1,0,0,0,0,white,GolfSwing
v_GolfSwing_g23_c03,5,0,0,0,0,0,white,GolfSwing
v_GolfSwing_g23_c04,3,0,0,1,1,0,white,GolfSwing
v_GolfSwing_g23_c06,0,4,0,0,0,1,asian,GolfSwing
v_GolfSwing_g23_c07,0,4,0,0,1,0,asian,GolfSwing
v_GolfSwing_g24_c03,0,4,0,0,0,1,asian,GolfSwing
v_GolfSwing_g24_c05,0,4,0,0,1,0,asian,GolfSwing
v_GolfSwing_g24_c06,2,0,2,0,1,0,white,GolfSwing
v_GolfSwing_g24_c07,0,0,5,0,0,0,black,GolfSwing
v_GolfSwing_g25_c01,0,0,0,4,1,0,middle_eastern,GolfSwing
v_GolfSwing_g25_c02,0,0,0,3,2,0,middle_eastern,GolfSwing
v_GolfSwing_g25_c03,0,4,1,0,0,0,asian,GolfSwing
v_GolfSwing_g25_c04,0,4,0,0,1,0,asian,GolfSwing
v_Haircut_g01_c03,1,0,4,0,0,0,black,Haircut
v_Haircut_g02_c01,0,0,0,2,3,0,indian,Haircut
v_Haircut_g02_c03,3,0,0,2,0,0,white,Haircut
v_Haircut_g02_c04,0,0,0,5,0,0,middle_eastern,Haircut
v_Haircut_g04_c05,4,1,0,0,0,0,white,Haircut
v_Haircut_g05_c02,2,3,0,0,0,0,asian,Haircut
v_Haircut_g06_c03,0,0,0,0,0,5,hispanic,Haircut
v_Haircut_g08_c03,0,2,0,0,0,3,hispanic,Haircut
v_Haircut_g08_c04,0,1,0,0,0,4,hispanic,Haircut
v_Haircut_g08_c05,0,2,0,0,0,3,hispanic,Haircut
v_Haircut_g11_c03,0,1,1,1,2,0,indian,Haircut
v_Haircut_g11_c04,2,2,0,0,0,1,white,Haircut
v_Haircut_g11_c05,1,3,0,0,0,1,asian,Haircut
v_Haircut_g12_c02,1,0,0,3,0,1,middle_eastern,Haircut
v_Haircut_g12_c04,5,0,0,0,0,0,white,Haircut
v_Haircut_g15_c03,1,0,0,0,0,4,hispanic,Haircut
v_Haircut_g16_c04,0,5,0,0,0,0,asian,Haircut
v_Haircut_g16_c05,0,5,0,0,0,0,asian,Haircut
v_Haircut_g18_c03,0,5,0,0,0,0,asian,Haircut
v_Haircut_g18_c04,0,4,1,0,0,0,asian,Haircut
v_Haircut_g19_c03,2,0,0,0,0,3,hispanic,Haircut
v_Haircut_g19_c05,1,0,3,0,0,1,black,Haircut
v_Haircut_g19_c06,0,0,2,0,0,3,hispanic,Haircut
v_Haircut_g20_c02,2,1,0,0,0,2,white,Haircut
v_Haircut_g20_c05,2,2,0,0,0,1,white,Haircut
v_Haircut_g20_c06,1,1,0,0,0,3,hispanic,Haircut
v_Haircut_g21_c01,3,2,0,0,0,0,white,Haircut
v_Haircut_g21_c02,2,1,2,0,0,0,white,Haircut
v_Haircut_g24_c01,0,1,0,4,0,0,middle_eastern,Haircut
v_Haircut_g24_c06,1,0,0,2,0,2,middle_eastern,Haircut
v_Haircut_g24_c07,1,0,0,4,0,0,middle_eastern,Haircut
v_Haircut_g25_c02,2,0,0,0,0,3,hispanic,Haircut
v_HammerThrow_g01_c01,1,1,1,2,0,0,middle_eastern,HammerThrow
v_HammerThrow_g01_c02,1,4,0,0,0,0,asian,HammerThrow
v_HammerThrow_g02_c02,0,2,3,0,0,0,black,HammerThrow
v_HammerThrow_g02_c03,0,2,3,0,0,0,black,HammerThrow
v_HammerThrow_g02_c05,0,2,0,3,0,0,middle_eastern,HammerThrow
v_HammerThrow_g02_c06,3,2,0,0,0,0,white,HammerThrow
v_HammerThrow_g02_c07,4,1,0,0,0,0,white,HammerThrow
v_HammerThrow_g03_c02,2,3,0,0,0,0,asian,HammerThrow
v_HammerThrow_g03_c03,2,0,0,0,0,3,hispanic,HammerThrow
v_HammerThrow_g03_c07,0,5,0,0,0,0,asian,HammerThrow
v_HammerThrow_g04_c01,1,0,1,0,0,3,hispanic,HammerThrow
v_HammerThrow_g04_c02,0,1,0,0,0,4,hispanic,HammerThrow
v_HammerThrow_g04_c03,2,1,0,0,0,2,white,HammerThrow
v_HammerThrow_g04_c04,0,0,3,0,0,2,black,HammerThrow
v_HammerThrow_g04_c06,0,0,4,0,0,1,black,HammerThrow
v_HammerThrow_g06_c04,1,4,0,0,0,0,asian,HammerThrow
v_HammerThrow_g06_c06,3,0,0,1,1,0,white,HammerThrow
v_HammerThrow_g06_c07,1,2,2,0,0,0,asian,HammerThrow
v_HammerThrow_g07_c01,1,0,0,0,0,4,hispanic,HammerThrow
v_HammerThrow_g07_c03,2,0,0,2,1,0,white,HammerThrow
v_HammerThrow_g07_c05,0,4,0,1,0,0,asian,HammerThrow
v_HammerThrow_g08_c02,0,0,5,0,0,0,black,HammerThrow
v_HammerThrow_g08_c03,0,1,4,0,0,0,black,HammerThrow
v_HammerThrow_g09_c02,1,0,1,2,1,0,middle_eastern,HammerThrow
v_HammerThrow_g09_c03,1,1,0,0,3,0,indian,HammerThrow
v_HammerThrow_g09_c04,0,1,1,0,3,0,indian,HammerThrow
v_HammerThrow_g09_c05,2,1,0,0,2,0,white,HammerThrow
v_HammerThrow_g10_c01,1,0,1,3,0,0,middle_eastern,HammerThrow
v_HammerThrow_g10_c02,0,3,0,2,0,0,asian,HammerThrow
v_HammerThrow_g10_c03,4,0,0,0,0,1,white,HammerThrow
v_HammerThrow_g10_c04,1,0,0,4,0,0,middle_eastern,HammerThrow
v_HammerThrow_g10_c05,4,0,1,0,0,0,white,HammerThrow
v_HammerThrow_g11_c02,1,1,0,2,1,0,middle_eastern,HammerThrow
v_HammerThrow_g11_c03,1,1,3,0,0,0,black,HammerThrow
v_HammerThrow_g11_c05,0,0,4,0,1,0,black,HammerThrow
v_HammerThrow_g13_c06,0,3,0,0,1,1,asian,HammerThrow
v_HammerThrow_g13_c07,1,0,2,1,1,0,black,HammerThrow
v_HammerThrow_g14_c01,0,4,1,0,0,0,asian,HammerThrow
v_HammerThrow_g14_c02,0,0,1,0,0,4,hispanic,HammerThrow
v_HammerThrow_g14_c03,1,0,0,0,4,0,indian,HammerThrow
v_HammerThrow_g15_c01,3,2,0,0,0,0,white,HammerThrow
v_HammerThrow_g15_c02,4,1,0,0,0,0,white,HammerThrow
v_HammerThrow_g16_c01,0,1,4,0,0,0,black,HammerThrow
v_HammerThrow_g16_c03,0,5,0,0,0,0,asian,HammerThrow
v_HammerThrow_g17_c01,4,0,1,0,0,0,white,HammerThrow
v_HammerThrow_g17_c03,0,0,0,0,0,5,hispanic,HammerThrow
v_HammerThrow_g17_c05,5,0,0,0,0,0,white,HammerThrow
v_HammerThrow_g18_c02,0,2,1,0,1,1,asian,HammerThrow
v_HammerThrow_g18_c04,2,0,3,0,0,0,black,HammerThrow
v_HammerThrow_g18_c05,0,0,0,1,0,4,hispanic,HammerThrow
v_HammerThrow_g19_c02,0,5,0,0,0,0,asian,HammerThrow
v_HammerThrow_g19_c07,0,4,0,0,1,0,asian,HammerThrow
v_HammerThrow_g21_c04,1,1,0,3,0,0,middle_eastern,HammerThrow
v_HammerThrow_g22_c05,0,0,4,0,0,1,black,HammerThrow
v_HammerThrow_g22_c06,0,1,1,2,0,1,middle_eastern,HammerThrow
v_HammerThrow_g23_c01,0,1,1,1,2,0,indian,HammerThrow
v_HammerThrow_g23_c02,0,0,2,3,0,0,middle_eastern,HammerThrow
v_HammerThrow_g23_c03,1,0,3,0,1,0,black,HammerThrow
v_HammerThrow_g23_c04,1,4,0,0,0,0,asian,HammerThrow
v_HammerThrow_g24_c01,1,4,0,0,0,0,asian,HammerThrow
v_HammerThrow_g24_c04,0,1,1,0,3,0,indian,HammerThrow
v_HammerThrow_g25_c01,0,0,0,0,5,0,indian,HammerThrow
v_HammerThrow_g25_c03,4,0,0,0,0,1,white,HammerThrow
v_HammerThrow_g25_c04,3,2,0,0,0,0,white,HammerThrow
v_Hammering_g07_c04,1,0,4,0,0,0,black,Hammering
v_Hammering_g14_c06,3,0,0,0,0,2,white,Hammering
v_Hammering_g17_c01,1,0,0,3,0,1,middle_eastern,Hammering
v_Hammering_g17_c02,1,2,0,2,0,0,asian,Hammering
v_Hammering_g17_c03,1,0,0,2,0,2,middle_eastern,Hammering
v_Hammering_g18_c07,2,1,2,0,0,0,white,Hammering
v_Hammering_g21_c01,0,1,1,0,1,2,hispanic,Hammering
v_Hammering_g21_c02,0,3,1,0,0,1,asian,Hammering
v_Hammering_g21_c03,0,0,1,0,0,4,hispanic,Hammering
v_Hammering_g21_c04,1,0,1,0,2,1,indian,Hammering
v_Hammering_g21_c05,2,1,0,0,0,2,white,Hammering
v_Hammering_g23_c01,0,0,0,0,0,5,hispanic,Hammering
v_Hammering_g23_c02,0,0,0,0,0,5,hispanic,Hammering
v_Hammering_g23_c05,0,2,0,0,0,3,hispanic,Hammering
v_Hammering_g24_c02,2,0,3,0,0,0,black,Hammering
v_HandstandPushups_g01_c01,4,0,0,0,0,1,white,HandstandPushups
v_HandstandPushups_g01_c03,2,0,1,0,0,2,white,HandstandPushups
v_HandstandPushups_g04_c03,0,0,1,0,0,4,hispanic,HandstandPushups
v_HandstandPushups_g04_c04,0,3,1,0,0,1,asian,HandstandPushups
v_HandstandPushups_g05_c03,1,1,0,0,0,3,hispanic,HandstandPushups
v_HandstandPushups_g10_c02,0,1,0,0,0,4,hispanic,HandstandPushups
v_HandstandPushups_g11_c06,0,0,1,0,0,4,hispanic,HandstandPushups
v_HandstandPushups_g12_c05,0,3,2,0,0,0,asian,HandstandPushups
v_HandstandPushups_g12_c06,0,3,2,0,0,0,asian,HandstandPushups
v_HandstandPushups_g12_c07,0,5,0,0,0,0,asian,HandstandPushups
v_HandstandPushups_g14_c01,0,0,2,0,0,3,hispanic,HandstandPushups
v_HandstandPushups_g14_c03,0,1,4,0,0,0,black,HandstandPushups
v_HandstandPushups_g17_c03,5,0,0,0,0,0,white,HandstandPushups
v_HandstandPushups_g17_c04,4,1,0,0,0,0,white,HandstandPushups
v_HandstandPushups_g20_c05,3,2,0,0,0,0,white,HandstandPushups
v_HandstandPushups_g21_c01,1,2,0,0,0,2,asian,HandstandPushups
v_HandstandPushups_g21_c05,0,3,0,0,0,2,asian,HandstandPushups
v_HandstandPushups_g22_c03,1,1,2,0,0,1,black,HandstandPushups
v_HandstandWalking_g01_c01,0,0,4,0,1,0,black,HandstandWalking
v_HandstandWalking_g01_c04,5,0,0,0,0,0,white,HandstandWalking
v_HandstandWalking_g02_c02,0,4,0,0,0,1,asian,HandstandWalking
v_HandstandWalking_g02_c04,0,2,3,0,0,0,black,HandstandWalking
v_HandstandWalking_g03_c03,0,0,4,0,0,1,black,HandstandWalking
v_HandstandWalking_g03_c04,0,0,2,3,0,0,middle_eastern,HandstandWalking
v_HandstandWalking_g04_c01,0,0,0,0,0,5,hispanic,HandstandWalking
v_HandstandWalking_g04_c03,2,0,2,0,1,0,white,HandstandWalking
v_HandstandWalking_g04_c04,3,0,2,0,0,0,white,HandstandWalking
v_HandstandWalking_g07_c06,1,1,0,1,0,2,hispanic,HandstandWalking
v_HandstandWalking_g08_c01,0,1,1,3,0,0,middle_eastern,HandstandWalking
v_HandstandWalking_g09_c01,0,0,0,0,0,5,hispanic,HandstandWalking
v_HandstandWalking_g09_c04,0,1,2,0,0,2,black,HandstandWalking
v_HandstandWalking_g11_c02,0,0,5,0,0,0,black,HandstandWalking
v_HandstandWalking_g11_c03,0,2,0,0,0,3,hispanic,HandstandWalking
v_HandstandWalking_g14_c02,0,0,4,0,0,1,black,HandstandWalking
v_HandstandWalking_g14_c03,0,2,2,0,1,0,asian,HandstandWalking
v_HandstandWalking_g16_c03,0,0,5,0,0,0,black,HandstandWalking
v_HandstandWalking_g16_c04,0,0,5,0,0,0,black,HandstandWalking
v_HandstandWalking_g17_c01,0,2,1,0,0,2,asian,HandstandWalking
v_HandstandWalking_g17_c04,0,1,0,0,2,2,indian,HandstandWalking
v_HandstandWalking_g18_c01,0,4,1,0,0,0,asian,HandstandWalking
v_HandstandWalking_g18_c02,1,4,0,0,0,0,asian,HandstandWalking
v_HandstandWalking_g18_c06,3,1,1,0,0,0,white,HandstandWalking
v_HandstandWalking_g19_c02,1,3,0,0,0,1,asian,HandstandWalking
v_HandstandWalking_g20_c04,0,0,0,0,5,0,indian,HandstandWalking
v_HandstandWalking_g22_c02,0,1,1,0,0,3,hispanic,HandstandWalking
v_HandstandWalking_g23_c03,0,2,0,0,3,0,indian,HandstandWalking
v_HandstandWalking_g24_c01,2,1,1,0,0,1,white,HandstandWalking
v_HandstandWalking_g24_c02,2,2,0,0,0,1,white,HandstandWalking
v_HandstandWalking_g24_c03,0,1,3,0,0,1,black,HandstandWalking
v_HandstandWalking_g24_c06,0,2,0,0,0,3,hispanic,HandstandWalking
v_HandstandWalking_g25_c03,0,2,0,0,0,3,hispanic,HandstandWalking
v_HandstandWalking_g25_c04,0,0,5,0,0,0,black,HandstandWalking
v_HeadMassage_g07_c01,0,0,0,1,4,0,indian,HeadMassage
v_HeadMassage_g07_c02,1,1,0,1,2,0,indian,HeadMassage
v_HeadMassage_g07_c03,0,0,2,0,1,2,black,HeadMassage
v_HeadMassage_g08_c01,2,0,0,0,3,0,indian,HeadMassage
v_HeadMassage_g08_c02,2,0,0,0,0,3,hispanic,HeadMassage
v_HeadMassage_g08_c03,0,0,1,0,1,3,hispanic,HeadMassage
v_HeadMassage_g08_c07,1,0,0,0,4,0,indian,HeadMassage
v_HeadMassage_g10_c03,0,0,1,0,4,0,indian,HeadMassage
v_HeadMassage_g10_c04,0,0,0,0,5,0,indian,HeadMassage
v_HeadMassage_g11_c05,0,1,0,0,4,0,indian,HeadMassage
v_HeadMassage_g11_c06,0,2,0,0,3,0,indian,HeadMassage
v_HeadMassage_g11_c07,0,2,0,0,3,0,indian,HeadMassage
v_HeadMassage_g12_c05,0,0,0,2,2,1,middle_eastern,HeadMassage
v_HeadMassage_g13_c03,0,0,3,0,2,0,black,HeadMassage
v_HeadMassage_g15_c04,0,0,0,0,1,4,hispanic,HeadMassage
v_HeadMassage_g15_c06,3,0,1,0,0,1,white,HeadMassage
v_HeadMassage_g17_c02,0,0,0,5,0,0,middle_eastern,HeadMassage
v_HeadMassage_g18_c01,0,0,0,0,5,0,indian,HeadMassage
v_HeadMassage_g18_c04,0,0,1,0,4,0,indian,HeadMassage
v_HeadMassage_g18_c07,0,0,2,0,3,0,indian,HeadMassage
v_HeadMassage_g20_c03,1,0,2,0,1,1,black,HeadMassage
v_HeadMassage_g22_c03,0,0,0,0,3,2,indian,HeadMassage
v_HeadMassage_g22_c05,0,0,0,0,3,2,indian,HeadMassage
v_HighJump_g01_c01,0,2,2,1,0,0,asian,HighJump
v_HighJump_g01_c02,0,3,2,0,0,0,asian,HighJump
v_HighJump_g02_c02,0,2,2,1,0,0,asian,HighJump
v_HighJump_g03_c02,1,0,1,2,0,1,middle_eastern,HighJump
v_HighJump_g03_c04,1,0,1,3,0,0,middle_eastern,HighJump
v_HighJump_g04_c01,0,0,5,0,0,0,black,HighJump
v_HighJump_g05_c04,1,0,1,3,0,0,middle_eastern,HighJump
v_HighJump_g06_c01,1,0,0,1,0,3,hispanic,HighJump
v_HighJump_g07_c04,2,0,2,0,0,1,white,HighJump
v_HighJump_g09_c04,1,1,1,0,0,2,hispanic,HighJump
v_HighJump_g10_c02,3,0,1,1,0,0,white,HighJump
v_HighJump_g11_c03,0,1,1,2,1,0,middle_eastern,HighJump
v_HighJump_g11_c07,0,0,2,3,0,0,middle_eastern,HighJump
v_HighJump_g12_c01,0,5,0,0,0,0,asian,HighJump
v_HighJump_g12_c03,0,0,5,0,0,0,black,HighJump
v_HighJump_g13_c05,0,2,2,0,0,1,asian,HighJump
v_HighJump_g14_c02,0,0,2,0,0,3,hispanic,HighJump
v_HighJump_g14_c03,2,0,2,0,0,1,white,HighJump
v_HighJump_g15_c03,2,2,1,0,0,0,white,HighJump
v_HighJump_g15_c04,0,0,1,0,0,4,hispanic,HighJump
v_HighJump_g16_c01,0,2,0,1,0,2,asian,HighJump
v_HighJump_g16_c04,3,0,2,0,0,0,white,HighJump
v_HighJump_g16_c05,0,0,1,3,0,1,middle_eastern,HighJump
v_HighJump_g17_c02,0,0,1,3,0,1,middle_eastern,HighJump
v_HighJump_g17_c03,1,1,0,0,0,3,hispanic,HighJump
v_HighJump_g18_c01,1,0,0,2,0,2,middle_eastern,HighJump
v_HighJump_g18_c04,4,1,0,0,0,0,white,HighJump
v_HighJump_g19_c01,2,0,1,0,0,2,white,HighJump
v_HighJump_g19_c03,1,0,4,0,0,0,black,HighJump
v_HighJump_g19_c05,2,1,1,0,0,1,white,HighJump
v_HighJump_g20_c02,2,2,1,0,0,0,white,HighJump
v_HighJump_g20_c03,1,1,3,0,0,0,black,HighJump
v_HighJump_g20_c05,0,1,2,2,0,0,black,HighJump
v_HighJump_g21_c01,3,0,1,1,0,0,white,HighJump
v_HighJump_g21_c04,0,0,4,1,0,0,black,HighJump
v_HighJump_g22_c03,0,0,1,2,2,0,middle_eastern,HighJump
v_HighJump_g22_c04,5,0,0,0,0,0,white,HighJump
v_HighJump_g22_c05,0,0,2,3,0,0,middle_eastern,HighJump
v_HighJump_g23_c03,2,0,2,1,0,0,white,HighJump
v_HighJump_g23_c06,1,0,1,3,0,0,middle_eastern,HighJump
v_HighJump_g24_c04,1,4,0,0,0,0,asian,HighJump
v_HighJump_g25_c01,1,1,0,3,0,0,middle_eastern,HighJump
v_HighJump_g25_c03,1,0,0,1,0,3,hispanic,HighJump
v_HighJump_g25_c04,3,1,0,0,0,1,white,HighJump
v_HighJump_g25_c05,0,2,3,0,0,0,black,HighJump
v_HorseRace_g01_c04,0,4,1,0,0,0,asian,HorseRace
v_HorseRace_g02_c01,0,1,0,4,0,0,middle_eastern,HorseRace
v_HorseRace_g02_c02,3,1,1,0,0,0,white,HorseRace
v_HorseRace_g03_c03,0,5,0,0,0,0,asian,HorseRace
v_HorseRace_g04_c01,0,5,0,0,0,0,asian,HorseRace
v_HorseRace_g04_c02,0,0,1,0,4,0,indian,HorseRace
v_HorseRace_g04_c06,0,0,2,3,0,0,middle_eastern,HorseRace
v_HorseRace_g05_c01,0,2,3,0,0,0,black,HorseRace
v_HorseRace_g05_c04,0,0,5,0,0,0,black,HorseRace
v_HorseRace_g10_c02,0,0,5,0,0,0,black,HorseRace
v_HorseRace_g10_c03,0,1,4,0,0,0,black,HorseRace
v_HorseRace_g11_c01,1,1,1,0,0,2,hispanic,HorseRace
v_HorseRace_g11_c03,0,1,4,0,0,0,black,HorseRace
v_HorseRace_g11_c05,0,1,3,0,0,1,black,HorseRace
v_HorseRace_g11_c06,2,0,2,0,0,1,white,HorseRace
v_HorseRace_g12_c03,0,1,4,0,0,0,black,HorseRace
v_HorseRace_g13_c05,0,4,1,0,0,0,asian,HorseRace
v_HorseRace_g14_c03,0,3,2,0,0,0,asian,HorseRace
v_HorseRace_g15_c01,0,3,2,0,0,0,asian,HorseRace
v_HorseRace_g18_c02,4,0,1,0,0,0,white,HorseRace
v_HorseRace_g18_c03,0,0,1,0,0,4,hispanic,HorseRace
v_HorseRace_g18_c05,0,2,2,0,0,1,asian,HorseRace
v_HorseRace_g19_c02,0,1,4,0,0,0,black,HorseRace
v_HorseRace_g19_c03,0,1,3,1,0,0,black,HorseRace
v_HorseRace_g20_c01,0,2,2,0,0,1,asian,HorseRace
v_HorseRace_g20_c02,0,1,0,0,0,4,hispanic,HorseRace
v_HorseRace_g20_c03,0,0,1,0,0,4,hispanic,HorseRace
v_HorseRace_g21_c03,0,2,2,0,0,1,asian,HorseRace
v_HorseRace_g22_c01,0,5,0,0,0,0,asian,HorseRace
v_HorseRace_g23_c01,0,5,0,0,0,0,asian,HorseRace
v_HorseRace_g24_c05,3,0,2,0,0,0,white,HorseRace
v_HorseRiding_g01_c04,3,0,2,0,0,0,white,HorseRiding
v_HorseRiding_g01_c05,1,0,1,3,0,0,middle_eastern,HorseRiding
v_HorseRiding_g01_c07,3,2,0,0,0,0,white,HorseRiding
v_HorseRiding_g03_c03,2,0,0,0,0,3,hispanic,HorseRiding
v_HorseRiding_g03_c05,3,0,2,0,0,0,white,HorseRiding
v_HorseRiding_g03_c07,3,0,1,0,0,1,white,HorseRiding
v_HorseRiding_g04_c02,3,0,2,0,0,0,white,HorseRiding
v_HorseRiding_g04_c03,5,0,0,0,0,0,white,HorseRiding
v_HorseRiding_g05_c06,0,0,5,0,0,0,black,HorseRiding
v_HorseRiding_g05_c07,0,1,4,0,0,0,black,HorseRiding
v_HorseRiding_g07_c03,0,0,1,0,3,1,indian,HorseRiding
v_HorseRiding_g07_c04,0,0,1,0,0,4,hispanic,HorseRiding
v_HorseRiding_g07_c06,0,0,2,0,3,0,indian,HorseRiding
v_HorseRiding_g08_c02,3,0,2,0,0,0,white,HorseRiding
v_HorseRiding_g08_c04,2,1,2,0,0,0,white,HorseRiding
v_HorseRiding_g08_c05,2,0,0,0,0,3,hispanic,HorseRiding
v_HorseRiding_g08_c06,2,0,3,0,0,0,black,HorseRiding
v_HorseRiding_g09_c06,0,2,0,0,2,1,asian,HorseRiding
v_HorseRiding_g10_c02,3,0,2,0,0,0,white,HorseRiding
v_HorseRiding_g10_c03,4,0,1,0,0,0,white,HorseRiding
v_HorseRiding_g10_c04,4,0,1,0,0,0,white,HorseRiding
v_HorseRiding_g10_c06,0,2,0,2,1,0,asian,HorseRiding
v_HorseRiding_g11_c05,4,0,1,0,0,0,white,HorseRiding
v_HorseRiding_g12_c03,2,0,0,3,0,0,middle_eastern,HorseRiding
v_HorseRiding_g12_c05,0,0,2,0,3,0,indian,HorseRiding
v_HorseRiding_g12_c07,1,1,0,0,3,0,indian,HorseRiding
v_HorseRiding_g14_c01,0,0,0,0,2,3,hispanic,HorseRiding
v_HorseRiding_g14_c03,2,1,2,0,0,0,white,HorseRiding
v_HorseRiding_g14_c06,0,0,2,0,0,3,hispanic,HorseRiding
v_HorseRiding_g14_c07,4,0,1,0,0,0,white,HorseRiding
v_HorseRiding_g15_c01,0,1,2,0,1,1,black,HorseRiding
v_HorseRiding_g15_c02,0,2,3,0,0,0,black,HorseRiding
v_HorseRiding_g15_c05,1,0,1,1,0,2,hispanic,HorseRiding
v_HorseRiding_g16_c01,0,4,1,0,0,0,asian,HorseRiding
v_HorseRiding_g19_c04,0,1,0,0,2,2,indian,HorseRiding
v_HorseRiding_g19_c05,0,1,1,0,0,3,hispanic,HorseRiding
v_HorseRiding_g19_c06,0,3,2,0,0,0,asian,HorseRiding
v_HorseRiding_g19_c07,0,4,0,0,0,1,asian,HorseRiding
v_HorseRiding_g20_c07,2,0,0,0,3,0,indian,HorseRiding
v_HorseRiding_g21_c06,0,0,2,0,0,3,hispanic,HorseRiding
v_HorseRiding_g23_c01,0,1,0,0,4,0,indian,HorseRiding
v_HorseRiding_g23_c04,0,3,2,0,0,0,asian,HorseRiding
v_HorseRiding_g23_c05,3,0,2,0,0,0,white,HorseRiding
v_HorseRiding_g24_c01,0,2,0,0,3,0,indian,HorseRiding
v_HorseRiding_g24_c03,1,0,0,0,4,0,indian,HorseRiding
v_HorseRiding_g24_c04,2,0,0,3,0,0,middle_eastern,HorseRiding
v_HorseRiding_g24_c07,0,4,0,1,0,0,asian,HorseRiding
v_HorseRiding_g25_c01,0,2,1,0,0,2,asian,HorseRiding
v_HorseRiding_g25_c07,1,0,1,0,1,2,hispanic,HorseRiding
v_HulaHoop_g01_c03,0,1,0,0,0,4,hispanic,HulaHoop
v_HulaHoop_g01_c04,0,1,0,0,0,4,hispanic,HulaHoop
v_HulaHoop_g01_c06,0,2,0,0,0,3,hispanic,HulaHoop
v_HulaHoop_g02_c01,0,1,1,0,0,3,hispanic,HulaHoop
v_HulaHoop_g02_c02,0,1,2,0,0,2,black,HulaHoop
v_HulaHoop_g03_c05,2,2,0,0,1,0,white,HulaHoop
v_HulaHoop_g04_c02,1,3,1,0,0,0,asian,HulaHoop
v_HulaHoop_g04_c03,1,4,0,0,0,0,asian,HulaHoop
v_HulaHoop_g05_c04,0,1,4,0,0,0,black,HulaHoop
v_HulaHoop_g06_c02,1,2,2,0,0,0,asian,HulaHoop
v_HulaHoop_g06_c04,4,0,0,1,0,0,white,HulaHoop
v_HulaHoop_g07_c05,3,0,0,0,0,2,white,HulaHoop
v_HulaHoop_g08_c01,0,2,0,0,0,3,hispanic,HulaHoop
v_HulaHoop_g08_c04,0,0,0,3,0,2,middle_eastern,HulaHoop
v_HulaHoop_g08_c05,5,0,0,0,0,0,white,HulaHoop
v_HulaHoop_g10_c04,4,1,0,0,0,0,white,HulaHoop
v_HulaHoop_g11_c02,1,0,1,0,0,3,hispanic,HulaHoop
v_HulaHoop_g12_c02,4,1,0,0,0,0,white,HulaHoop
v_HulaHoop_g12_c04,2,1,0,0,0,2,white,HulaHoop
v_HulaHoop_g12_c05,3,0,0,0,0,2,white,HulaHoop
v_HulaHoop_g13_c04,0,0,0,0,0,5,hispanic,HulaHoop
v_HulaHoop_g13_c06,0,0,0,0,0,5,hispanic,HulaHoop
v_HulaHoop_g15_c03,2,0,0,3,0,0,middle_eastern,HulaHoop
v_HulaHoop_g15_c05,4,1,0,0,0,0,white,HulaHoop
v_HulaHoop_g16_c03,0,0,0,0,0,5,hispanic,HulaHoop
v_HulaHoop_g16_c04,0,0,2,1,0,2,black,HulaHoop
v_HulaHoop_g16_c05,0,2,0,0,0,3,hispanic,HulaHoop
v_HulaHoop_g17_c03,2,0,3,0,0,0,black,HulaHoop
v_HulaHoop_g19_c04,0,2,0,0,3,0,indian,HulaHoop
v_HulaHoop_g20_c01,3,2,0,0,0,0,white,HulaHoop
v_HulaHoop_g20_c03,5,0,0,0,0,0,white,HulaHoop
v_HulaHoop_g20_c06,4,0,0,0,0,1,white,HulaHoop
v_HulaHoop_g22_c01,1,2,2,0,0,0,asian,HulaHoop
v_HulaHoop_g25_c01,0,1,0,4,0,0,middle_eastern,HulaHoop
v_HulaHoop_g25_c02,0,0,0,2,3,0,indian,HulaHoop
v_HulaHoop_g25_c05,1,0,0,3,1,0,middle_eastern,HulaHoop
v_IceDancing_g01_c01,1,0,2,0,0,2,black,IceDancing
v_IceDancing_g01_c05,1,1,1,1,0,1,white,IceDancing
v_IceDancing_g02_c02,0,1,1,0,0,3,hispanic,IceDancing
